farm_id,brix,size,area,is_wifi,is_power,slope,maintenance,mulching,umbrella,spring_cooler,drip_hose,frost_fan,windscreent,week,temp_average,humi_average,press_average
aab,10.23,42.18,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.53,42.32,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.53,43.52,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.6,47.6,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.7,45.98,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.13,43.2,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,11.37,47.19,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.13,41.85,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.83,43.52,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.17,47.96,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.87,46.04,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,11.43,42.99,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,11.83,45.33,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,11.27,43.94,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.9,44.58,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.4,45.24,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.13,48.42,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.47,40.78,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,11.1,42.54,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.4,44.09,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.43,40.61,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.23,46.13,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,12.03,47.15,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.83,41.26,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.03,42.98,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.63,44.68,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,8.4,44.57,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.4,47.52,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,11.67,43.02,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,8.9,42.54,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.93,48.78,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.87,40.58,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,11.27,45.29,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.63,42.59,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.17,41.78,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.03,41.09,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.87,48.24,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.57,43.9,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.77,43.91,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.07,48.26,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.87,44.52,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.67,42.64,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,8.6,48.14,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.3,41.62,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.87,45.87,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.2,42.02,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.07,43.44,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.67,46.04,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.97,43.14,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,11.37,48.08,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.5,42.06,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.37,48.56,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.1,45.35,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.83,43.08,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.07,46.47,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.9,44.3,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.9,47.83,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,11.07,42.99,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.4,45.66,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.57,47.86,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,11.4,41.36,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,10.37,40.96,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.43,41.37,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.83,42.65,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,9.33,41.82,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-03,13.625,51.375,7.65
aab,11.93,47.85,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.23,48.77,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.3,46.03,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.47,59.75,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.63,46.56,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,12.5,54.4,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.3,53.23,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.07,48.51,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.33,54.91,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.1,59.16,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.3,53.3,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.7,47.42,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.9,52.98,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.8,47.58,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.57,53.41,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,13.17,55.61,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,12.5,52.36,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,12.43,48.16,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,12.53,46.51,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,12.47,54.55,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,13.1,46.26,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.5,53.28,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.97,53.38,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.07,55.11,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,12.03,53.99,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.9,57.51,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.57,57.93,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.27,52.48,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.77,54.78,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.07,50.4,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.37,58.48,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.6,54.88,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.93,50.04,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.8,59.6,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.43,54.62,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.17,54.79,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.67,53,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.63,59.34,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.3,56.61,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.3,49.6,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.63,53.66,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.93,46.54,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.27,46.37,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.27,55.96,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.3,55.89,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.57,49.06,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.57,55.36,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.53,57.79,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.37,48.69,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.63,59.27,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.17,46.5,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.17,59.48,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.67,52.77,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.77,53.91,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.03,47.24,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.83,59.43,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.47,47.8,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.77,59.05,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.77,49.91,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.63,51.62,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.7,54.83,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.93,55.34,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.07,50.03,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.77,59.03,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.9,56.98,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.7,54.99,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.83,55.2,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.57,58.36,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11,50.67,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.47,52.58,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.53,58.65,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.5,58.59,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.83,46.68,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.73,48.22,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.67,47.82,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.83,57.96,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.63,49.47,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,12.17,46.02,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,12.1,49.65,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.7,46.83,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.2,46.98,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.67,49.71,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.57,58.11,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.63,50.89,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.87,49.21,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.43,57.62,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.5,56.72,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.7,51.04,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.4,59.07,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.57,51.4,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.73,46.85,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.53,54,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.73,54.85,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.2,54.4,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.53,55.32,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.5,50.54,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.7,47.59,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.7,47.39,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.8,57.98,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.83,55.5,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.23,54.53,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.5,46.06,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.87,57.92,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.27,56.27,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.93,57.07,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.97,51.44,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.63,59.38,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.27,46.09,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.53,46.62,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.1,50.86,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.83,53.17,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.2,49.45,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.43,49.61,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.37,48.91,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.5,58.66,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.63,59.44,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.53,54.99,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.5,51.64,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.63,51.05,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.43,49.63,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.3,46.44,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.7,49.03,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.7,55.02,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.77,53.28,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.3,49.6,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.43,49.88,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.13,56.43,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.8,49.41,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.57,53.17,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.27,48.01,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.53,53.24,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.53,48.05,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,9.97,53.66,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11,48.85,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.6,49.16,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.73,49.7,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.3,57.48,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.03,49.98,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.53,58.09,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,11.6,54.52,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.83,53,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.23,48.55,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.7,47.09,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.6,49.01,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.53,50.48,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.5,49.33,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.5,48.57,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.77,51.4,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.27,59.7,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.17,49.5,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.63,48.87,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.5,57.17,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.8,57.26,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.27,57.92,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.27,47.52,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.1,47.85,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.63,49.31,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.13,52.1,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.6,47.74,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
aab,10.77,50.82,2500,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,11-04,10.78571429,56.2,6.307142857
