"","X","citrus_id","farm_id","month","week","research_day","tag","brix","size"
"407",7,"qnf","abb",10,4,"2021-10-21",7,9.74,63.8
"408",8,"rnf","abb",10,4,"2021-10-21",8,9.79,62.75
"409",9,"snf","abb",10,4,"2021-10-21",9,10.17,58.21
"410",10,"tnf","abb",10,4,"2021-10-21",10,11.18,60.5
"411",11,"unf","abb",10,4,"2021-10-21",11,11.56,66.44
"412",12,"vnf","abb",10,4,"2021-10-21",12,10.39,65.54
"413",13,"wnf","abb",10,4,"2021-10-21",13,10.87,65.98
"414",14,"xnf","abb",10,4,"2021-10-21",14,10.97,62.8
"415",15,"ynf","abb",10,4,"2021-10-21",15,11.68,66.85
"416",16,"znf","abb",10,4,"2021-10-21",16,13.43,66.58
"417",17,"aof","abb",10,4,"2021-10-21",17,10.68,61.32
"418",18,"bof","abb",10,4,"2021-10-21",18,14.53,65.07
"419",19,"cof","abb",10,4,"2021-10-21",19,11.82,63.83
"420",20,"dof","abb",10,4,"2021-10-21",20,10.12,63.52
"421",21,"eof","abb",10,4,"2021-10-21",21,10.41,61.9
"422",22,"fof","abb",10,4,"2021-10-21",22,11.51,68.1
"423",23,"gof","abb",10,4,"2021-10-21",23,10.74,64.49
"424",24,"hof","abb",10,4,"2021-10-21",24,12.81,63.73
"425",25,"iof","abb",10,4,"2021-10-21",25,10.01,61.74
"426",26,"jof","abb",10,4,"2021-10-21",26,11.33,61.03
"427",27,"kof","abb",10,4,"2021-10-21",27,10.72,64.24
"428",28,"lof","abb",10,4,"2021-10-21",28,9.94,61.12
"429",29,"mof","abb",10,4,"2021-10-21",29,9.89,60.12
"430",30,"nof","abb",10,4,"2021-10-21",30,11.33,62.83
"431",31,"oof","abb",10,4,"2021-10-21",31,10.19,63.72
"432",32,"pof","abb",10,4,"2021-10-21",32,12.67,60.64
"433",33,"qof","abb",10,4,"2021-10-21",33,11.34,61.9
"434",34,"rof","abb",10,4,"2021-10-21",34,9.86,66.4
"435",35,"sof","abb",10,4,"2021-10-21",35,10.38,63.24
"436",36,"tof","abb",10,4,"2021-10-21",36,11.18,65.66
"437",37,"uof","abb",10,4,"2021-10-21",37,10.24,65.64
"438",38,"vof","abb",10,4,"2021-10-21",38,9.88,60.63
"439",39,"wof","abb",10,4,"2021-10-21",39,9.76,59.01
"440",40,"xof","abb",10,4,"2021-10-21",40,9.12,67.15
"441",41,"yof","abb",10,4,"2021-10-21",41,10.34,64.29
"442",42,"zof","abb",10,4,"2021-10-21",42,9.68,64.2
"443",43,"apf","abb",10,4,"2021-10-21",43,9.59,57.58
"444",44,"bpf","abb",10,4,"2021-10-21",44,8.88,65.84
"445",45,"cpf","abb",10,4,"2021-10-21",45,9.98,58.7
"446",46,"dpf","abb",10,4,"2021-10-21",46,10.37,58.4
"447",47,"epf","abb",10,4,"2021-10-21",47,10.8,59.45
"448",48,"fpf","abb",10,4,"2021-10-21",48,9.62,66.86
"449",49,"gpf","abb",10,4,"2021-10-21",49,9.13,66.78
"450",50,"hpf","abb",10,4,"2021-10-21",50,8.77,62.17
"451",51,"ipf","abb",10,4,"2021-10-21",51,9.37,65.21
"452",52,"jpf","abb",10,4,"2021-10-21",52,8.88,60.42
"453",53,"kpf","abb",10,4,"2021-10-21",53,8.24,61.15
"454",54,"lpf","abb",10,4,"2021-10-21",54,9.3,61.83
"455",55,"mpf","abb",10,4,"2021-10-21",55,10.04,63.43
"456",56,"npf","abb",10,4,"2021-10-21",56,10.14,63.18
"457",57,"opf","abb",10,4,"2021-10-21",57,11.14,65.83
"458",58,"ppf","abb",10,4,"2021-10-21",58,9.49,59.36
"459",59,"qpf","abb",10,4,"2021-10-21",59,8.78,58.95
"460",60,"rpf","abb",10,4,"2021-10-21",60,8.66,68.74
"461",61,"spf","abb",10,4,"2021-10-21",61,10.2,63.79
"462",62,"tpf","abb",10,4,"2021-10-21",62,9.72,62.22
"463",63,"upf","abb",10,4,"2021-10-21",63,8.74,63.64
"464",64,"vpf","abb",10,4,"2021-10-21",64,8.77,63.93
"465",65,"wpf","abb",10,4,"2021-10-21",65,9.47,63.4
"466",66,"xpf","abb",10,4,"2021-10-21",66,8.54,63.48
"467",67,"ypf","abb",10,4,"2021-10-21",67,10.12,64.84
"468",68,"zpf","abb",10,4,"2021-10-21",68,9.37,56.89
"469",69,"aqf","abb",10,4,"2021-10-21",69,8.19,64.11
"470",70,"bqf","abb",10,4,"2021-10-21",70,9.72,61.31
"471",71,"cqf","abb",10,4,"2021-10-21",71,9.27,65.89
"472",72,"dqf","abb",10,4,"2021-10-21",72,11.11,63.92
"473",73,"eqf","abb",10,4,"2021-10-21",73,11.08,66.66
"474",74,"fqf","abb",10,4,"2021-10-21",74,11.38,62.7
"475",75,"gqf","abb",10,4,"2021-10-21",75,8.46,61.68
"476",76,"hqf","abb",10,4,"2021-10-21",76,9.9,65.18
"477",77,"iqf","abb",10,4,"2021-10-21",77,9.82,59.44
"478",78,"jqf","abb",10,4,"2021-10-21",78,10.01,62.98
"479",79,"kqf","abb",10,4,"2021-10-21",79,8.03,63.33
"480",80,"lqf","abb",10,4,"2021-10-21",80,8.7,65.47
"481",81,"mqf","abb",10,4,"2021-10-21",81,8.56,61.61
"482",82,"nqf","abb",10,4,"2021-10-21",82,8.49,61.88
"483",83,"oqf","abb",10,4,"2021-10-21",83,9.12,64.9
"484",84,"pqf","abb",10,4,"2021-10-21",84,9.13,56.58
"485",85,"qqf","abb",10,4,"2021-10-21",85,9.77,63.66
"486",86,"rqf","abb",10,4,"2021-10-21",86,9.26,63.89
"487",87,"sqf","abb",10,4,"2021-10-21",87,9.18,60.8
"488",88,"tqf","abb",10,4,"2021-10-21",88,9.72,65.68
"489",89,"uqf","abb",10,4,"2021-10-21",89,8.87,64.46
"490",90,"vqf","abb",10,4,"2021-10-21",90,10.36,60.88
"491",91,"wqf","abb",10,4,"2021-10-21",91,9.13,61.17
"492",92,"xqf","abb",10,4,"2021-10-21",92,10.21,64.17
"493",93,"yqf","abb",10,4,"2021-10-21",93,9.46,57.65
"494",94,"zqf","abb",10,4,"2021-10-21",94,9.97,61.99
"495",95,"arf","abb",10,4,"2021-10-21",95,10.27,68
"496",96,"brf","abb",10,4,"2021-10-21",96,9.98,65.28
"497",97,"crf","abb",10,4,"2021-10-21",97,10.53,64.93
"498",98,"drf","abb",10,4,"2021-10-21",98,10.23,64.32
"499",99,"erf","abb",10,4,"2021-10-21",99,10.52,67.44
"500",100,"frf","abb",10,4,"2021-10-21",100,10.37,56.06
"501",1,"cvf","abb",11,1,"2021-11-05",1,9.67,57.87
"502",2,"dvf","abb",11,1,"2021-11-05",2,9.66,57.88
"503",3,"evf","abb",11,1,"2021-11-05",3,9.91,55.44
"504",4,"fvf","abb",11,1,"2021-11-05",4,9.37,57.54
"505",5,"gvf","abb",11,1,"2021-11-05",5,9.88,59.79
"506",6,"hvf","abb",11,1,"2021-11-05",6,10.04,57.26
"507",7,"ivf","abb",11,1,"2021-11-05",7,9.99,57.56
"508",8,"jvf","abb",11,1,"2021-11-05",8,10.12,60.9
"509",9,"kvf","abb",11,1,"2021-11-05",9,9.83,59.06
"510",10,"lvf","abb",11,1,"2021-11-05",10,11.58,58.55
"511",11,"mvf","abb",11,1,"2021-11-05",11,12.48,59.54
"512",12,"nvf","abb",11,1,"2021-11-05",12,11.78,57.24
"513",13,"ovf","abb",11,1,"2021-11-05",13,11.81,59.65
"514",14,"pvf","abb",11,1,"2021-11-05",14,11.29,58.75
"515",15,"qvf","abb",11,1,"2021-11-05",15,11.19,58.26
"516",16,"rvf","abb",11,1,"2021-11-05",16,13.16,55.12
"517",17,"svf","abb",11,1,"2021-11-05",17,11.91,56.43
"518",18,"tvf","abb",11,1,"2021-11-05",18,11.57,59.53
"519",19,"uvf","abb",11,1,"2021-11-05",19,12.44,60.23
"520",20,"vvf","abb",11,1,"2021-11-05",20,11.6,60.18
"521",21,"wvf","abb",11,1,"2021-11-05",21,12.14,58.12
"522",22,"xvf","abb",11,1,"2021-11-05",22,11.6,59.25
"523",23,"yvf","abb",11,1,"2021-11-05",23,11.41,57.71
"524",24,"zvf","abb",11,1,"2021-11-05",24,9.68,58.99
"525",25,"awf","abb",11,1,"2021-11-05",25,9.82,58.6
"526",26,"bwf","abb",11,1,"2021-11-05",26,11.79,59.59
"527",27,"cwf","abb",11,1,"2021-11-05",27,11.11,56.12
"528",28,"dwf","abb",11,1,"2021-11-05",28,9.7,60.18
"529",29,"ewf","abb",11,1,"2021-11-05",29,9.86,58.86
"530",30,"fwf","abb",11,1,"2021-11-05",30,9.91,58.46
"531",31,"gwf","abb",11,1,"2021-11-05",31,10.7,60.25
"532",32,"hwf","abb",11,1,"2021-11-05",32,12.92,59.21
"533",33,"iwf","abb",11,1,"2021-11-05",33,11.47,59.76
"534",34,"jwf","abb",11,1,"2021-11-05",34,10.07,57.11
"535",35,"kwf","abb",11,1,"2021-11-05",35,10.36,58.84
"536",36,"lwf","abb",11,1,"2021-11-05",36,11.41,56.05
"537",37,"mwf","abb",11,1,"2021-11-05",37,9.7,57.97
"538",38,"nwf","abb",11,1,"2021-11-05",38,9.29,56.39
"539",39,"owf","abb",11,1,"2021-11-05",39,10.22,57.38
"540",40,"pwf","abb",11,1,"2021-11-05",40,9.47,56.42
"541",41,"qwf","abb",11,1,"2021-11-05",41,10.14,59.91
"542",42,"rwf","abb",11,1,"2021-11-05",42,9.63,58.22
"543",43,"swf","abb",11,1,"2021-11-05",43,8.98,57.36
"544",44,"twf","abb",11,1,"2021-11-05",44,8.71,58.69
"545",45,"uwf","abb",11,1,"2021-11-05",45,10.28,56.14
"546",46,"vwf","abb",11,1,"2021-11-05",46,10.11,58.58
"547",47,"wwf","abb",11,1,"2021-11-05",47,9.93,56.2
"548",48,"xwf","abb",11,1,"2021-11-05",48,9.8,56.8
"549",49,"ywf","abb",11,1,"2021-11-05",49,8.97,57.66
"550",50,"zwf","abb",11,1,"2021-11-05",50,8.53,59.11
"551",51,"axf","abb",11,1,"2021-11-05",51,9.11,55.08
"552",52,"bxf","abb",11,1,"2021-11-05",52,9.5,58.27
"553",53,"cxf","abb",11,1,"2021-11-05",53,8.12,57.45
"554",54,"dxf","abb",11,1,"2021-11-05",54,9.66,58.85
"555",55,"exf","abb",11,1,"2021-11-05",55,9.23,56.84
"556",56,"fxf","abb",11,1,"2021-11-05",56,9.03,56.83
"557",57,"gxf","abb",11,1,"2021-11-05",57,9.61,60.5
"558",58,"hxf","abb",11,1,"2021-11-05",58,10.2,56.73
"559",59,"ixf","abb",11,1,"2021-11-05",59,9.99,57.62
"560",60,"jxf","abb",11,1,"2021-11-05",60,8.83,55.87
"561",61,"kxf","abb",11,1,"2021-11-05",61,9.98,57.2
"562",62,"lxf","abb",11,1,"2021-11-05",62,9.99,57.53
"563",63,"mxf","abb",11,1,"2021-11-05",63,8.93,60.23
"564",64,"nxf","abb",11,1,"2021-11-05",64,8.68,57.28
"565",65,"oxf","abb",11,1,"2021-11-05",65,9.49,58.31
"566",66,"pxf","abb",11,1,"2021-11-05",66,9.1,55.62
"567",67,"qxf","abb",11,1,"2021-11-05",67,10.07,57.62
"568",68,"rxf","abb",11,1,"2021-11-05",68,9.52,58.48
"569",69,"sxf","abb",11,1,"2021-11-05",69,8.52,58.76
"570",70,"txf","abb",11,1,"2021-11-05",70,9.59,56.46
"571",71,"uxf","abb",11,1,"2021-11-05",71,9.58,58.47
"572",72,"vxf","abb",11,1,"2021-11-05",72,10.73,57.11
"573",73,"wxf","abb",11,1,"2021-11-05",73,11.18,58.31
"574",74,"xxf","abb",11,1,"2021-11-05",74,11.46,60.56
"575",75,"yxf","abb",11,1,"2021-11-05",75,9.23,55.51
"576",76,"zxf","abb",11,1,"2021-11-05",76,10.37,56.39
"577",77,"ayf","abb",11,1,"2021-11-05",77,9.99,59.4
"578",78,"byf","abb",11,1,"2021-11-05",78,10.77,56.55
"579",79,"cyf","abb",11,1,"2021-11-05",79,8.84,57.14
"580",80,"dyf","abb",11,1,"2021-11-05",80,9.97,57.18
"581",81,"eyf","abb",11,1,"2021-11-05",81,10.37,58.15
"582",82,"fyf","abb",11,1,"2021-11-05",82,8.54,57.45
"583",83,"gyf","abb",11,1,"2021-11-05",83,10.06,57.03
"584",84,"hyf","abb",11,1,"2021-11-05",84,9.61,59.58
"585",85,"iyf","abb",11,1,"2021-11-05",85,10.68,56.75
"586",86,"jyf","abb",11,1,"2021-11-05",86,9.06,57.49
"587",87,"kyf","abb",11,1,"2021-11-05",87,9.42,57.54
"588",88,"lyf","abb",11,1,"2021-11-05",88,9.54,59.09
"589",89,"myf","abb",11,1,"2021-11-05",89,8.94,55.76
"590",90,"nyf","abb",11,1,"2021-11-05",90,9.39,55.79
"591",91,"oyf","abb",11,1,"2021-11-05",91,9.8,58.47
"592",92,"pyf","abb",11,1,"2021-11-05",92,9.8,55.97
"593",93,"qyf","abb",11,1,"2021-11-05",93,9.66,58.69
"594",94,"ryf","abb",11,1,"2021-11-05",94,10.9,56.62
"595",95,"syf","abb",11,1,"2021-11-05",95,10.42,58.19
"596",96,"tyf","abb",11,1,"2021-11-05",96,10.11,59.58
"597",97,"uyf","abb",11,1,"2021-11-05",97,10.77,58.08
"598",98,"vyf","abb",11,1,"2021-11-05",98,9.93,58.13
"599",99,"wyf","abb",11,1,"2021-11-05",99,10.99,57.99
"600",100,"xyf","abb",11,1,"2021-11-05",100,10.37,56.3
"601",1,"yyf","abb",11,2,"2021-11-12",1,10.51,59.23
"602",2,"zyf","abb",11,2,"2021-11-12",2,11.63,58.37
"603",3,"azf","abb",11,2,"2021-11-12",3,13.59,61.24
"604",4,"bzf","abb",11,2,"2021-11-12",4,11.12,58.42
"605",5,"czf","abb",11,2,"2021-11-12",5,10.6,62.54
"606",6,"dzf","abb",11,2,"2021-11-12",6,10.42,58.34
"607",7,"ezf","abb",11,2,"2021-11-12",7,10.29,58.7
"608",8,"fzf","abb",11,2,"2021-11-12",8,10.23,60.12
"609",9,"gzf","abb",11,2,"2021-11-12",9,10.53,59.55
"610",10,"hzf","abb",11,2,"2021-11-12",10,11.9,58.13
"611",11,"izf","abb",11,2,"2021-11-12",11,12.21,59.17
"612",12,"jzf","abb",11,2,"2021-11-12",12,10.63,61.88
"613",13,"kzf","abb",11,2,"2021-11-12",13,10.72,61.16
"614",14,"lzf","abb",11,2,"2021-11-12",14,10.43,60.33
"615",15,"mzf","abb",11,2,"2021-11-12",15,11.82,62.31
"616",16,"nzf","abb",11,2,"2021-11-12",16,13.41,58.81
"617",17,"ozf","abb",11,2,"2021-11-12",17,10.44,60.34
"618",18,"pzf","abb",11,2,"2021-11-12",18,15.58,58.58
"619",19,"qzf","abb",11,2,"2021-11-12",19,12.71,58.21
"620",20,"rzf","abb",11,2,"2021-11-12",20,10.86,58.85
"621",21,"szf","abb",11,2,"2021-11-12",21,12.18,62.96
"622",22,"tzf","abb",11,2,"2021-11-12",22,11.61,58.54
"623",23,"uzf","abb",11,2,"2021-11-12",23,11.36,60.15
"624",24,"vzf","abb",11,2,"2021-11-12",24,9.58,58.4
"625",25,"wzf","abb",11,2,"2021-11-12",25,9.86,58.21
"626",26,"xzf","abb",11,2,"2021-11-12",26,11.73,60.1
"627",27,"yzf","abb",11,2,"2021-11-12",27,11.08,61.55
"628",28,"zzf","abb",11,2,"2021-11-12",28,9.6,60.13
"629",29,"aag","abb",11,2,"2021-11-12",29,9.83,58.73
"630",30,"bag","abb",11,2,"2021-11-12",30,9.92,61.16
"631",31,"cag","abb",11,2,"2021-11-12",31,10.74,61.69
"632",32,"dag","abb",11,2,"2021-11-12",32,12.9,56.43
"633",33,"eag","abb",11,2,"2021-11-12",33,11.41,60
"634",34,"fag","abb",11,2,"2021-11-12",34,10.07,60.74
"635",35,"gag","abb",11,2,"2021-11-12",35,10.3,58.3
"636",36,"hag","abb",11,2,"2021-11-12",36,11.5,60.51
"637",37,"iag","abb",11,2,"2021-11-12",37,9.72,59.81
"638",38,"jag","abb",11,2,"2021-11-12",38,9.29,59.59
"639",39,"kag","abb",11,2,"2021-11-12",39,10.26,61.54
"640",40,"lag","abb",11,2,"2021-11-12",40,9.41,59.59
"641",41,"mag","abb",11,2,"2021-11-12",41,10.24,60.4
"642",42,"nag","abb",11,2,"2021-11-12",42,9.63,60.85
"643",43,"oag","abb",11,2,"2021-11-12",43,9.01,61.4
"644",44,"pag","abb",11,2,"2021-11-12",44,8.73,62.66
"645",45,"qag","abb",11,2,"2021-11-12",45,10.29,60.64
"646",46,"rag","abb",11,2,"2021-11-12",46,10.21,60.83
"647",47,"sag","abb",11,2,"2021-11-12",47,9.87,56.75
"648",48,"tag","abb",11,2,"2021-11-12",48,9.81,62.3
"649",49,"uag","abb",11,2,"2021-11-12",49,8.92,58.52
"650",50,"vag","abb",11,2,"2021-11-12",50,8.56,62.21
"651",51,"wag","abb",11,2,"2021-11-12",51,9.04,59.28
"652",52,"xag","abb",11,2,"2021-11-12",52,9.47,60.3
"653",53,"yag","abb",11,2,"2021-11-12",53,8.12,59.5
"654",54,"zag","abb",11,2,"2021-11-12",54,9.96,58.44
"655",55,"abg","abb",11,2,"2021-11-12",55,9.18,59.62
"656",56,"bbg","abb",11,2,"2021-11-12",56,9,61.22
"657",57,"cbg","abb",11,2,"2021-11-12",57,9.59,57.73
"658",58,"dbg","abb",11,2,"2021-11-12",58,10.22,59.21
"659",59,"ebg","abb",11,2,"2021-11-12",59,9.61,61.44
"660",60,"fbg","abb",11,2,"2021-11-12",60,8.96,58.56
"661",61,"gbg","abb",11,2,"2021-11-12",61,10.11,60.75
"662",62,"hbg","abb",11,2,"2021-11-12",62,10.02,60.35
"663",63,"ibg","abb",11,2,"2021-11-12",63,9.42,60.9
"664",64,"jbg","abb",11,2,"2021-11-12",64,10.5,60.92
"665",65,"kbg","abb",11,2,"2021-11-12",65,9.94,62.13
"666",66,"lbg","abb",11,2,"2021-11-12",66,9.21,63.21
"667",67,"mbg","abb",11,2,"2021-11-12",67,10.08,57.78
"668",68,"nbg","abb",11,2,"2021-11-12",68,9.47,59.3
"669",69,"obg","abb",11,2,"2021-11-12",69,8.4,56.45
"670",70,"pbg","abb",11,2,"2021-11-12",70,9.54,60.91
"671",71,"qbg","abb",11,2,"2021-11-12",71,9.6,60.64
"672",72,"rbg","abb",11,2,"2021-11-12",72,10.76,60.21
"673",73,"sbg","abb",11,2,"2021-11-12",73,11.27,59.24
"674",74,"tbg","abb",11,2,"2021-11-12",74,11.36,59.92
"675",75,"ubg","abb",11,2,"2021-11-12",75,9.22,58.88
"676",76,"vbg","abb",11,2,"2021-11-12",76,10.42,61.88
"677",77,"wbg","abb",11,2,"2021-11-12",77,9.9,60.09
"678",78,"xbg","abb",11,2,"2021-11-12",78,10.93,58.65
"679",79,"ybg","abb",11,2,"2021-11-12",79,8.97,60.57
"680",80,"zbg","abb",11,2,"2021-11-12",80,9.99,58.6
"681",81,"acg","abb",11,2,"2021-11-12",81,10.29,60.44
"682",82,"bcg","abb",11,2,"2021-11-12",82,8.46,58.49
"683",83,"ccg","abb",11,2,"2021-11-12",83,10.1,57.92
"684",84,"dcg","abb",11,2,"2021-11-12",84,9.61,62.62
"685",85,"ecg","abb",11,2,"2021-11-12",85,10.77,61.44
"686",86,"fcg","abb",11,2,"2021-11-12",86,9.01,61.18
"687",87,"gcg","abb",11,2,"2021-11-12",87,9.52,59.9
"688",88,"hcg","abb",11,2,"2021-11-12",88,9.57,60.32
"689",89,"icg","abb",11,2,"2021-11-12",89,9.2,60.57
"690",90,"jcg","abb",11,2,"2021-11-12",90,9.3,61.81
"691",91,"kcg","abb",11,2,"2021-11-12",91,9.83,57.75
"692",92,"lcg","abb",11,2,"2021-11-12",92,10.7,62.26
"693",93,"mcg","abb",11,2,"2021-11-12",93,9.9,59.78
"694",94,"ncg","abb",11,2,"2021-11-12",94,10.67,59.05
"695",95,"ocg","abb",11,2,"2021-11-12",95,10.61,58.08
"696",96,"pcg","abb",11,2,"2021-11-12",96,10.3,61.73
"697",97,"qcg","abb",11,2,"2021-11-12",97,10.86,61.21
"698",98,"rcg","abb",11,2,"2021-11-12",98,10.29,60.4
"699",99,"scg","abb",11,2,"2021-11-12",99,11.48,58.2
"700",100,"tcg","abb",11,2,"2021-11-12",100,10.73,59.96
"701",1,"ucg","abb",11,3,"2021-11-19",1,10.6,63.86
"702",2,"vcg","abb",11,3,"2021-11-19",2,11.73,63.47
"703",3,"wcg","abb",11,3,"2021-11-19",3,13.52,64.71
"704",4,"xcg","abb",11,3,"2021-11-19",4,10.97,63.84
"705",5,"ycg","abb",11,3,"2021-11-19",5,10.66,64.91
"706",6,"zcg","abb",11,3,"2021-11-19",6,10.4,65.71
"707",7,"adg","abb",11,3,"2021-11-19",7,10.26,66.79
"708",8,"bdg","abb",11,3,"2021-11-19",8,10.28,65.36
"709",9,"cdg","abb",11,3,"2021-11-19",9,10.48,64.3
"710",10,"ddg","abb",11,3,"2021-11-19",10,11.88,62.18
"711",11,"edg","abb",11,3,"2021-11-19",11,12.24,65.24
"712",12,"fdg","abb",11,3,"2021-11-19",12,10.62,66.13
"713",13,"gdg","abb",11,3,"2021-11-19",13,10.77,61.08
"714",14,"hdg","abb",11,3,"2021-11-19",14,10.38,63.15
"715",15,"idg","abb",11,3,"2021-11-19",15,11.77,62.53
"716",16,"jdg","abb",11,3,"2021-11-19",16,13.46,66.33
"717",17,"kdg","abb",11,3,"2021-11-19",17,10.49,63.41
"718",18,"ldg","abb",11,3,"2021-11-19",18,15.71,62.58
"719",19,"mdg","abb",11,3,"2021-11-19",19,12.64,64.87
"720",20,"ndg","abb",11,3,"2021-11-19",20,10.76,65.17
"721",21,"odg","abb",11,3,"2021-11-19",21,10.9,63.64
"722",22,"pdg","abb",11,3,"2021-11-19",22,12,63.67
"723",23,"qdg","abb",11,3,"2021-11-19",23,11.64,64.9
"724",24,"rdg","abb",11,3,"2021-11-19",24,13.2,66.91
"725",25,"sdg","abb",11,3,"2021-11-19",25,10.62,66.13
"726",26,"tdg","abb",11,3,"2021-11-19",26,11.76,66.13
"727",27,"udg","abb",11,3,"2021-11-19",27,11.53,64.1
"728",28,"vdg","abb",11,3,"2021-11-19",28,10.7,66.23
"729",29,"wdg","abb",11,3,"2021-11-19",29,10.39,64.72
"730",30,"xdg","abb",11,3,"2021-11-19",30,13.6,64.7
"731",31,"ydg","abb",11,3,"2021-11-19",31,11.17,63.44
"732",32,"zdg","abb",11,3,"2021-11-19",32,14.66,65.2
"733",33,"aeg","abb",11,3,"2021-11-19",33,12.12,64.62
"734",34,"beg","abb",11,3,"2021-11-19",34,10.63,63.53
"735",35,"ceg","abb",11,3,"2021-11-19",35,10.89,63.24
"736",36,"deg","abb",11,3,"2021-11-19",36,10.91,63.5
"737",37,"eeg","abb",11,3,"2021-11-19",37,10.27,62.97
"738",38,"feg","abb",11,3,"2021-11-19",38,10.21,63.2
"739",39,"geg","abb",11,3,"2021-11-19",39,11.48,64.26
"740",40,"heg","abb",11,3,"2021-11-19",40,9.59,65.13
"741",41,"ieg","abb",11,3,"2021-11-19",41,10.23,64.49
"742",42,"jeg","abb",11,3,"2021-11-19",42,9.7,65.01
"743",43,"keg","abb",11,3,"2021-11-19",43,8.94,66.45
"744",44,"leg","abb",11,3,"2021-11-19",44,8.82,65.01
"745",45,"meg","abb",11,3,"2021-11-19",45,10.36,68.58
"746",46,"neg","abb",11,3,"2021-11-19",46,10.04,62.9
"747",47,"oeg","abb",11,3,"2021-11-19",47,9.9,63.24
"748",48,"peg","abb",11,3,"2021-11-19",48,9.8,64.52
"749",49,"qeg","abb",11,3,"2021-11-19",49,9,65.81
"750",50,"reg","abb",11,3,"2021-11-19",50,8.51,64.08
"751",51,"seg","abb",11,3,"2021-11-19",51,8.98,65.45
"752",52,"teg","abb",11,3,"2021-11-19",52,9.56,63.35
"753",53,"ueg","abb",11,3,"2021-11-19",53,8.21,64.98
"754",54,"veg","abb",11,3,"2021-11-19",54,9.94,65.15
"755",55,"weg","abb",11,3,"2021-11-19",55,9.11,68.92
"756",56,"xeg","abb",11,3,"2021-11-19",56,9,68.2
"757",57,"yeg","abb",11,3,"2021-11-19",57,9.62,65.7
"758",58,"zeg","abb",11,3,"2021-11-19",58,10.36,66.92
"759",59,"afg","abb",11,3,"2021-11-19",59,9.68,63.23
"760",60,"bfg","abb",11,3,"2021-11-19",60,9.04,64.37
"761",61,"cfg","abb",11,3,"2021-11-19",61,10.14,65.18
"762",62,"dfg","abb",11,3,"2021-11-19",62,10.09,66.41
"763",63,"efg","abb",11,3,"2021-11-19",63,9.32,66.86
"764",64,"ffg","abb",11,3,"2021-11-19",64,10.6,61.69
"765",65,"gfg","abb",11,3,"2021-11-19",65,9.98,64.08
"766",66,"hfg","abb",11,3,"2021-11-19",66,9.09,66.15
"767",67,"ifg","abb",11,3,"2021-11-19",67,10.08,66.61
"768",68,"jfg","abb",11,3,"2021-11-19",68,9.34,64.3
"769",69,"kfg","abb",11,3,"2021-11-19",69,8.42,64.85
"770",70,"lfg","abb",11,3,"2021-11-19",70,9.47,63.75
"771",71,"mfg","abb",11,3,"2021-11-19",71,9.68,67.89
"772",72,"nfg","abb",11,3,"2021-11-19",72,10.73,64.04
"773",73,"ofg","abb",11,3,"2021-11-19",73,11.29,67.36
"774",74,"pfg","abb",11,3,"2021-11-19",74,11.34,62.61
"775",75,"qfg","abb",11,3,"2021-11-19",75,9.23,64.16
"776",76,"rfg","abb",11,3,"2021-11-19",76,10.4,64.93
"777",77,"sfg","abb",11,3,"2021-11-19",77,9.92,64.43
"778",78,"tfg","abb",11,3,"2021-11-19",78,10.86,65.02
"779",79,"ufg","abb",11,3,"2021-11-19",79,8.94,65.83
"780",80,"vfg","abb",11,3,"2021-11-19",80,9.96,61.99
"781",81,"wfg","abb",11,3,"2021-11-19",81,10.23,64.45
"782",82,"xfg","abb",11,3,"2021-11-19",82,8.46,66.28
"783",83,"yfg","abb",11,3,"2021-11-19",83,10.12,64.43
"784",84,"zfg","abb",11,3,"2021-11-19",84,9.51,65.64
"785",85,"agg","abb",11,3,"2021-11-19",85,10.61,65.8
"786",86,"bgg","abb",11,3,"2021-11-19",86,9.01,64.69
"787",87,"cgg","abb",11,3,"2021-11-19",87,9.58,65.99
"788",88,"dgg","abb",11,3,"2021-11-19",88,9.54,62.98
"789",89,"egg","abb",11,3,"2021-11-19",89,9.3,65.86
"790",90,"fgg","abb",11,3,"2021-11-19",90,9.32,66.07
"791",91,"ggg","abb",11,3,"2021-11-19",91,9.83,65.42
"792",92,"hgg","abb",11,3,"2021-11-19",92,10.63,65.61
"793",93,"igg","abb",11,3,"2021-11-19",93,9.82,65.56
"794",94,"jgg","abb",11,3,"2021-11-19",94,10.76,63.87
"795",95,"kgg","abb",11,3,"2021-11-19",95,10.74,63.68
"796",96,"lgg","abb",11,3,"2021-11-19",96,10.26,66.5
"797",97,"mgg","abb",11,3,"2021-11-19",97,10.81,66.6
"798",98,"ngg","abb",11,3,"2021-11-19",98,10.27,64.43
"799",99,"ogg","abb",11,3,"2021-11-19",99,11.33,64.21
"800",100,"pgg","abb",11,3,"2021-11-19",100,10.8,65.04
"801",1,"qgg","abb",11,4,"2021-11-26",1,10.57,66.3
"802",2,"rgg","abb",11,4,"2021-11-26",2,11.83,66.07
"803",3,"sgg","abb",11,4,"2021-11-26",3,13.58,67.87
"804",4,"tgg","abb",11,4,"2021-11-26",4,11.17,66.82
"805",5,"ugg","abb",11,4,"2021-11-26",5,10.69,66.48
"806",6,"vgg","abb",11,4,"2021-11-26",6,10.38,67.21
"807",7,"wgg","abb",11,4,"2021-11-26",7,10.38,65.2
"808",8,"xgg","abb",11,4,"2021-11-26",8,10.34,66.64
