citrus_id,farm_id,month,week,research_day,tag,brix,size
lvf,abb,11,1,2021.11.5,10,11.58,58.55
mvf,abb,11,1,2021.11.5,11,12.48,59.54
nvf,abb,11,1,2021.11.5,12,11.78,57.24
ovf,abb,11,1,2021.11.5,13,11.81,59.65
pvf,abb,11,1,2021.11.5,14,11.29,58.75
qvf,abb,11,1,2021.11.5,15,11.19,58.26
rvf,abb,11,1,2021.11.5,16,13.16,55.12
svf,abb,11,1,2021.11.5,17,11.91,56.43
tvf,abb,11,1,2021.11.5,18,11.57,59.53
uvf,abb,11,1,2021.11.5,19,12.44,60.23
vvf,abb,11,1,2021.11.5,20,11.6,60.18
wvf,abb,11,1,2021.11.5,21,12.14,58.12
xvf,abb,11,1,2021.11.5,22,11.6,59.25
yvf,abb,11,1,2021.11.5,23,11.41,57.71
zvf,abb,11,1,2021.11.5,24,9.68,58.99
awf,abb,11,1,2021.11.5,25,9.82,58.6
bwf,abb,11,1,2021.11.5,26,11.79,59.59
cwf,abb,11,1,2021.11.5,27,11.11,56.12
dwf,abb,11,1,2021.11.5,28,9.7,60.18
ewf,abb,11,1,2021.11.5,29,9.86,58.86
fwf,abb,11,1,2021.11.5,30,9.91,58.46
gwf,abb,11,1,2021.11.5,31,10.7,60.25
hwf,abb,11,1,2021.11.5,32,12.92,59.21
iwf,abb,11,1,2021.11.5,33,11.47,59.76
jwf,abb,11,1,2021.11.5,34,10.07,57.11
kwf,abb,11,1,2021.11.5,35,10.36,58.84
lwf,abb,11,1,2021.11.5,36,11.41,56.05
mwf,abb,11,1,2021.11.5,37,9.7,57.97
nwf,abb,11,1,2021.11.5,38,9.29,56.39
owf,abb,11,1,2021.11.5,39,10.22,57.38
pwf,abb,11,1,2021.11.5,40,9.47,56.42
qwf,abb,11,1,2021.11.5,41,10.14,59.91
rwf,abb,11,1,2021.11.5,42,9.63,58.22
swf,abb,11,1,2021.11.5,43,8.98,57.36
twf,abb,11,1,2021.11.5,44,8.71,58.69
uwf,abb,11,1,2021.11.5,45,10.28,56.14
vwf,abb,11,1,2021.11.5,46,10.11,58.58
wwf,abb,11,1,2021.11.5,47,9.93,56.2
xwf,abb,11,1,2021.11.5,48,9.8,56.8
ywf,abb,11,1,2021.11.5,49,8.97,57.66
zwf,abb,11,1,2021.11.5,50,8.53,59.11
axf,abb,11,1,2021.11.5,51,9.11,55.08
bxf,abb,11,1,2021.11.5,52,9.5,58.27
cxf,abb,11,1,2021.11.5,53,8.12,57.45
dxf,abb,11,1,2021.11.5,54,9.66,58.85
exf,abb,11,1,2021.11.5,55,9.23,56.84
fxf,abb,11,1,2021.11.5,56,9.03,56.83
gxf,abb,11,1,2021.11.5,57,9.61,60.5
hxf,abb,11,1,2021.11.5,58,10.2,56.73
ixf,abb,11,1,2021.11.5,59,9.99,57.62
jxf,abb,11,1,2021.11.5,60,8.83,55.87
kxf,abb,11,1,2021.11.5,61,9.98,57.2
lxf,abb,11,1,2021.11.5,62,9.99,57.53
mxf,abb,11,1,2021.11.5,63,8.93,60.23
nxf,abb,11,1,2021.11.5,64,8.68,57.28
oxf,abb,11,1,2021.11.5,65,9.49,58.31
pxf,abb,11,1,2021.11.5,66,9.1,55.62
qxf,abb,11,1,2021.11.5,67,10.07,57.62
rxf,abb,11,1,2021.11.5,68,9.52,58.48
sxf,abb,11,1,2021.11.5,69,8.52,58.76
txf,abb,11,1,2021.11.5,70,9.59,56.46
uxf,abb,11,1,2021.11.5,71,9.58,58.47
vxf,abb,11,1,2021.11.5,72,10.73,57.11
wxf,abb,11,1,2021.11.5,73,11.18,58.31
xxf,abb,11,1,2021.11.5,74,11.46,60.56
yxf,abb,11,1,2021.11.5,75,9.23,55.51
zxf,abb,11,1,2021.11.5,76,10.37,56.39
ayf,abb,11,1,2021.11.5,77,9.99,59.4
byf,abb,11,1,2021.11.5,78,10.77,56.55
cyf,abb,11,1,2021.11.5,79,8.84,57.14
dyf,abb,11,1,2021.11.5,80,9.97,57.18
eyf,abb,11,1,2021.11.5,81,10.37,58.15
fyf,abb,11,1,2021.11.5,82,8.54,57.45
gyf,abb,11,1,2021.11.5,83,10.06,57.03
hyf,abb,11,1,2021.11.5,84,9.61,59.58
iyf,abb,11,1,2021.11.5,85,10.68,56.75
jyf,abb,11,1,2021.11.5,86,9.06,57.49
kyf,abb,11,1,2021.11.5,87,9.42,57.54
lyf,abb,11,1,2021.11.5,88,9.54,59.09
myf,abb,11,1,2021.11.5,89,8.94,55.76
nyf,abb,11,1,2021.11.5,90,9.39,55.79
oyf,abb,11,1,2021.11.5,91,9.8,58.47
pyf,abb,11,1,2021.11.5,92,9.8,55.97
qyf,abb,11,1,2021.11.5,93,9.66,58.69
ryf,abb,11,1,2021.11.5,94,10.9,56.62
syf,abb,11,1,2021.11.5,95,10.42,58.19
tyf,abb,11,1,2021.11.5,96,10.11,59.58
uyf,abb,11,1,2021.11.5,97,10.77,58.08
vyf,abb,11,1,2021.11.5,98,9.93,58.13
wyf,abb,11,1,2021.11.5,99,10.99,57.99
xyf,abb,11,1,2021.11.5,100,10.37,56.3
yyf,abb,11,2,2021.11.12,1,10.51,59.23
zyf,abb,11,2,2021.11.12,2,11.63,58.37
azf,abb,11,2,2021.11.12,3,13.59,61.24
bzf,abb,11,2,2021.11.12,4,11.12,58.42
czf,abb,11,2,2021.11.12,5,10.6,62.54
dzf,abb,11,2,2021.11.12,6,10.42,58.34
ezf,abb,11,2,2021.11.12,7,10.29,58.7
fzf,abb,11,2,2021.11.12,8,10.23,60.12
gzf,abb,11,2,2021.11.12,9,10.53,59.55
hzf,abb,11,2,2021.11.12,10,11.9,58.13
izf,abb,11,2,2021.11.12,11,12.21,59.17
jzf,abb,11,2,2021.11.12,12,10.63,61.88
kzf,abb,11,2,2021.11.12,13,10.72,61.16
lzf,abb,11,2,2021.11.12,14,10.43,60.33
mzf,abb,11,2,2021.11.12,15,11.82,62.31
nzf,abb,11,2,2021.11.12,16,13.41,58.81
ozf,abb,11,2,2021.11.12,17,10.44,60.34
pzf,abb,11,2,2021.11.12,18,15.58,58.58
qzf,abb,11,2,2021.11.12,19,12.71,58.21
rzf,abb,11,2,2021.11.12,20,10.86,58.85
szf,abb,11,2,2021.11.12,21,12.18,62.96
tzf,abb,11,2,2021.11.12,22,11.61,58.54
uzf,abb,11,2,2021.11.12,23,11.36,60.15
vzf,abb,11,2,2021.11.12,24,9.58,58.4
wzf,abb,11,2,2021.11.12,25,9.86,58.21
xzf,abb,11,2,2021.11.12,26,11.73,60.1
yzf,abb,11,2,2021.11.12,27,11.08,61.55
zzf,abb,11,2,2021.11.12,28,9.6,60.13
aag,abb,11,2,2021.11.12,29,9.83,58.73
bag,abb,11,2,2021.11.12,30,9.92,61.16
cag,abb,11,2,2021.11.12,31,10.74,61.69
dag,abb,11,2,2021.11.12,32,12.9,56.43
eag,abb,11,2,2021.11.12,33,11.41,60
fag,abb,11,2,2021.11.12,34,10.07,60.74
gag,abb,11,2,2021.11.12,35,10.3,58.3
hag,abb,11,2,2021.11.12,36,11.5,60.51
iag,abb,11,2,2021.11.12,37,9.72,59.81
jag,abb,11,2,2021.11.12,38,9.29,59.59
kag,abb,11,2,2021.11.12,39,10.26,61.54
lag,abb,11,2,2021.11.12,40,9.41,59.59
mag,abb,11,2,2021.11.12,41,10.24,60.4
nag,abb,11,2,2021.11.12,42,9.63,60.85
oag,abb,11,2,2021.11.12,43,9.01,61.4
pag,abb,11,2,2021.11.12,44,8.73,62.66
qag,abb,11,2,2021.11.12,45,10.29,60.64
rag,abb,11,2,2021.11.12,46,10.21,60.83
sag,abb,11,2,2021.11.12,47,9.87,56.75
tag,abb,11,2,2021.11.12,48,9.81,62.3
uag,abb,11,2,2021.11.12,49,8.92,58.52
vag,abb,11,2,2021.11.12,50,8.56,62.21
wag,abb,11,2,2021.11.12,51,9.04,59.28
xag,abb,11,2,2021.11.12,52,9.47,60.3
yag,abb,11,2,2021.11.12,53,8.12,59.5
zag,abb,11,2,2021.11.12,54,9.96,58.44
abg,abb,11,2,2021.11.12,55,9.18,59.62
bbg,abb,11,2,2021.11.12,56,9,61.22
cbg,abb,11,2,2021.11.12,57,9.59,57.73
dbg,abb,11,2,2021.11.12,58,10.22,59.21
ebg,abb,11,2,2021.11.12,59,9.61,61.44
fbg,abb,11,2,2021.11.12,60,8.96,58.56
gbg,abb,11,2,2021.11.12,61,10.11,60.75
hbg,abb,11,2,2021.11.12,62,10.02,60.35
ibg,abb,11,2,2021.11.12,63,9.42,60.9
jbg,abb,11,2,2021.11.12,64,10.5,60.92
kbg,abb,11,2,2021.11.12,65,9.94,62.13
lbg,abb,11,2,2021.11.12,66,9.21,63.21
mbg,abb,11,2,2021.11.12,67,10.08,57.78
nbg,abb,11,2,2021.11.12,68,9.47,59.3
obg,abb,11,2,2021.11.12,69,8.4,56.45
pbg,abb,11,2,2021.11.12,70,9.54,60.91
qbg,abb,11,2,2021.11.12,71,9.6,60.64
rbg,abb,11,2,2021.11.12,72,10.76,60.21
sbg,abb,11,2,2021.11.12,73,11.27,59.24
tbg,abb,11,2,2021.11.12,74,11.36,59.92
ubg,abb,11,2,2021.11.12,75,9.22,58.88
vbg,abb,11,2,2021.11.12,76,10.42,61.88
wbg,abb,11,2,2021.11.12,77,9.9,60.09
xbg,abb,11,2,2021.11.12,78,10.93,58.65
ybg,abb,11,2,2021.11.12,79,8.97,60.57
zbg,abb,11,2,2021.11.12,80,9.99,58.6
acg,abb,11,2,2021.11.12,81,10.29,60.44
bcg,abb,11,2,2021.11.12,82,8.46,58.49
ccg,abb,11,2,2021.11.12,83,10.1,57.92
dcg,abb,11,2,2021.11.12,84,9.61,62.62
ecg,abb,11,2,2021.11.12,85,10.77,61.44
fcg,abb,11,2,2021.11.12,86,9.01,61.18
gcg,abb,11,2,2021.11.12,87,9.52,59.9
hcg,abb,11,2,2021.11.12,88,9.57,60.32
icg,abb,11,2,2021.11.12,89,9.2,60.57
jcg,abb,11,2,2021.11.12,90,9.3,61.81
kcg,abb,11,2,2021.11.12,91,9.83,57.75
lcg,abb,11,2,2021.11.12,92,10.7,62.26
mcg,abb,11,2,2021.11.12,93,9.9,59.78
ncg,abb,11,2,2021.11.12,94,10.67,59.05
ocg,abb,11,2,2021.11.12,95,10.61,58.08
pcg,abb,11,2,2021.11.12,96,10.3,61.73
qcg,abb,11,2,2021.11.12,97,10.86,61.21
rcg,abb,11,2,2021.11.12,98,10.29,60.4
scg,abb,11,2,2021.11.12,99,11.48,58.2
tcg,abb,11,2,2021.11.12,100,10.73,59.96
ucg,abb,11,3,2021.11.19,1,10.6,63.86
vcg,abb,11,3,2021.11.19,2,11.73,63.47
wcg,abb,11,3,2021.11.19,3,13.52,64.71
xcg,abb,11,3,2021.11.19,4,10.97,63.84
ycg,abb,11,3,2021.11.19,5,10.66,64.91
zcg,abb,11,3,2021.11.19,6,10.4,65.71
adg,abb,11,3,2021.11.19,7,10.26,66.79
bdg,abb,11,3,2021.11.19,8,10.28,65.36
cdg,abb,11,3,2021.11.19,9,10.48,64.3
ddg,abb,11,3,2021.11.19,10,11.88,62.18
edg,abb,11,3,2021.11.19,11,12.24,65.24
fdg,abb,11,3,2021.11.19,12,10.62,66.13
gdg,abb,11,3,2021.11.19,13,10.77,61.08
hdg,abb,11,3,2021.11.19,14,10.38,63.15
idg,abb,11,3,2021.11.19,15,11.77,62.53
jdg,abb,11,3,2021.11.19,16,13.46,66.33
kdg,abb,11,3,2021.11.19,17,10.49,63.41
ldg,abb,11,3,2021.11.19,18,15.71,62.58
mdg,abb,11,3,2021.11.19,19,12.64,64.87
ndg,abb,11,3,2021.11.19,20,10.76,65.17
odg,abb,11,3,2021.11.19,21,10.9,63.64
pdg,abb,11,3,2021.11.19,22,12,63.67
qdg,abb,11,3,2021.11.19,23,11.64,64.9
rdg,abb,11,3,2021.11.19,24,13.2,66.91
sdg,abb,11,3,2021.11.19,25,10.62,66.13
tdg,abb,11,3,2021.11.19,26,11.76,66.13
udg,abb,11,3,2021.11.19,27,11.53,64.1
vdg,abb,11,3,2021.11.19,28,10.7,66.23
wdg,abb,11,3,2021.11.19,29,10.39,64.72
xdg,abb,11,3,2021.11.19,30,13.6,64.7
ydg,abb,11,3,2021.11.19,31,11.17,63.44
zdg,abb,11,3,2021.11.19,32,14.66,65.2
aeg,abb,11,3,2021.11.19,33,12.12,64.62
beg,abb,11,3,2021.11.19,34,10.63,63.53
ceg,abb,11,3,2021.11.19,35,10.89,63.24
deg,abb,11,3,2021.11.19,36,10.91,63.5
eeg,abb,11,3,2021.11.19,37,10.27,62.97
feg,abb,11,3,2021.11.19,38,10.21,63.2
geg,abb,11,3,2021.11.19,39,11.48,64.26
heg,abb,11,3,2021.11.19,40,9.59,65.13
ieg,abb,11,3,2021.11.19,41,10.23,64.49
jeg,abb,11,3,2021.11.19,42,9.7,65.01
keg,abb,11,3,2021.11.19,43,8.94,66.45
leg,abb,11,3,2021.11.19,44,8.82,65.01
meg,abb,11,3,2021.11.19,45,10.36,68.58
neg,abb,11,3,2021.11.19,46,10.04,62.9
oeg,abb,11,3,2021.11.19,47,9.9,63.24
peg,abb,11,3,2021.11.19,48,9.8,64.52
qeg,abb,11,3,2021.11.19,49,9,65.81
reg,abb,11,3,2021.11.19,50,8.51,64.08
seg,abb,11,3,2021.11.19,51,8.98,65.45
teg,abb,11,3,2021.11.19,52,9.56,63.35
ueg,abb,11,3,2021.11.19,53,8.21,64.98
veg,abb,11,3,2021.11.19,54,9.94,65.15
weg,abb,11,3,2021.11.19,55,9.11,68.92
xeg,abb,11,3,2021.11.19,56,9,68.2
yeg,abb,11,3,2021.11.19,57,9.62,65.7
zeg,abb,11,3,2021.11.19,58,10.36,66.92
afg,abb,11,3,2021.11.19,59,9.68,63.23
bfg,abb,11,3,2021.11.19,60,9.04,64.37
cfg,abb,11,3,2021.11.19,61,10.14,65.18
dfg,abb,11,3,2021.11.19,62,10.09,66.41
efg,abb,11,3,2021.11.19,63,9.32,66.86
ffg,abb,11,3,2021.11.19,64,10.6,61.69
gfg,abb,11,3,2021.11.19,65,9.98,64.08
hfg,abb,11,3,2021.11.19,66,9.09,66.15
ifg,abb,11,3,2021.11.19,67,10.08,66.61
jfg,abb,11,3,2021.11.19,68,9.34,64.3
kfg,abb,11,3,2021.11.19,69,8.42,64.85
lfg,abb,11,3,2021.11.19,70,9.47,63.75
mfg,abb,11,3,2021.11.19,71,9.68,67.89
nfg,abb,11,3,2021.11.19,72,10.73,64.04
ofg,abb,11,3,2021.11.19,73,11.29,67.36
pfg,abb,11,3,2021.11.19,74,11.34,62.61
qfg,abb,11,3,2021.11.19,75,9.23,64.16
rfg,abb,11,3,2021.11.19,76,10.4,64.93
sfg,abb,11,3,2021.11.19,77,9.92,64.43
tfg,abb,11,3,2021.11.19,78,10.86,65.02
ufg,abb,11,3,2021.11.19,79,8.94,65.83
vfg,abb,11,3,2021.11.19,80,9.96,61.99
wfg,abb,11,3,2021.11.19,81,10.23,64.45
xfg,abb,11,3,2021.11.19,82,8.46,66.28
yfg,abb,11,3,2021.11.19,83,10.12,64.43
zfg,abb,11,3,2021.11.19,84,9.51,65.64
agg,abb,11,3,2021.11.19,85,10.61,65.8
bgg,abb,11,3,2021.11.19,86,9.01,64.69
cgg,abb,11,3,2021.11.19,87,9.58,65.99
dgg,abb,11,3,2021.11.19,88,9.54,62.98
egg,abb,11,3,2021.11.19,89,9.3,65.86
fgg,abb,11,3,2021.11.19,90,9.32,66.07
ggg,abb,11,3,2021.11.19,91,9.83,65.42
hgg,abb,11,3,2021.11.19,92,10.63,65.61
igg,abb,11,3,2021.11.19,93,9.82,65.56
jgg,abb,11,3,2021.11.19,94,10.76,63.87
kgg,abb,11,3,2021.11.19,95,10.74,63.68
lgg,abb,11,3,2021.11.19,96,10.26,66.5
mgg,abb,11,3,2021.11.19,97,10.81,66.6
ngg,abb,11,3,2021.11.19,98,10.27,64.43
ogg,abb,11,3,2021.11.19,99,11.33,64.21
pgg,abb,11,3,2021.11.19,100,10.8,65.04
qgg,abb,11,4,2021.11.26,1,10.57,66.3
rgg,abb,11,4,2021.11.26,2,11.83,66.07
sgg,abb,11,4,2021.11.26,3,13.58,67.87
tgg,abb,11,4,2021.11.26,4,11.17,66.82
ugg,abb,11,4,2021.11.26,5,10.69,66.48
vgg,abb,11,4,2021.11.26,6,10.38,67.21
wgg,abb,11,4,2021.11.26,7,10.38,65.2
xgg,abb,11,4,2021.11.26,8,10.34,66.64
ygg,abb,11,4,2021.11.26,9,10.51,66.44
zgg,abb,11,4,2021.11.26,10,12.02,67.05
ahg,abb,11,4,2021.11.26,11,12.32,65.61
bhg,abb,11,4,2021.11.26,12,10.74,64.61
chg,abb,11,4,2021.11.26,13,10.86,67.75
dhg,abb,11,4,2021.11.26,14,10.37,65.33
ehg,abb,11,4,2021.11.26,15,11.8,66.51
fhg,abb,11,4,2021.11.26,16,13.51,64.76
ghg,abb,11,4,2021.11.26,17,10.64,66.31
hhg,abb,11,4,2021.11.26,18,15.82,67.43
ihg,abb,11,4,2021.11.26,19,12.73,67.43
jhg,abb,11,4,2021.11.26,20,10.92,65.94
khg,abb,11,4,2021.11.26,21,11.08,65.15
lhg,abb,11,4,2021.11.26,22,12.09,64.83
mhg,abb,11,4,2021.11.26,23,11.74,66.89
nhg,abb,11,4,2021.11.26,24,13.33,66
ohg,abb,11,4,2021.11.26,25,10.67,67.71
phg,abb,11,4,2021.11.26,26,11.81,65.71
qhg,abb,11,4,2021.11.26,27,11.7,65.76
rhg,abb,11,4,2021.11.26,28,10.77,65.11
shg,abb,11,4,2021.11.26,29,10.43,66.2
thg,abb,11,4,2021.11.26,30,13.68,66.72
uhg,abb,11,4,2021.11.26,31,11.26,67.39
vhg,abb,11,4,2021.11.26,32,14.82,66.61
whg,abb,11,4,2021.11.26,33,12.21,67.04
xhg,abb,11,4,2021.11.26,34,10.68,67.8
yhg,abb,11,4,2021.11.26,35,10.97,66.2
zhg,abb,11,4,2021.11.26,36,11.06,67.14
aig,abb,11,4,2021.11.26,37,10.32,66.76
big,abb,11,4,2021.11.26,38,10.29,66.51
cig,abb,11,4,2021.11.26,39,11.67,66.28
dig,abb,11,4,2021.11.26,40,9.62,67.8
eig,abb,11,4,2021.11.26,41,10.27,66.07
fig,abb,11,4,2021.11.26,42,9.79,64.91
gig,abb,11,4,2021.11.26,43,9.13,65.2
hig,abb,11,4,2021.11.26,44,8.9,67.75
iig,abb,11,4,2021.11.26,45,10.33,66.19
jig,abb,11,4,2021.11.26,46,10.13,66.65
kig,abb,11,4,2021.11.26,47,10.08,66.3
lig,abb,11,4,2021.11.26,48,9.91,68.32
mig,abb,11,4,2021.11.26,49,9.17,68.13
nig,abb,11,4,2021.11.26,50,8.6,68.88
oig,abb,11,4,2021.11.26,51,9.2,66.89
pig,abb,11,4,2021.11.26,52,9.6,66.6
qig,abb,11,4,2021.11.26,53,8.26,65.33
rig,abb,11,4,2021.11.26,54,10.02,66.61
sig,abb,11,4,2021.11.26,55,9.21,67.18
tig,abb,11,4,2021.11.26,56,9.03,66.99
uig,abb,11,4,2021.11.26,57,9.62,67.16
vig,abb,11,4,2021.11.26,58,10.6,65.29
wig,abb,11,4,2021.11.26,59,9.74,64.33
xig,abb,11,4,2021.11.26,60,9.14,66.8
yig,abb,11,4,2021.11.26,61,10.21,66.94
zig,abb,11,4,2021.11.26,62,10.22,64.71
ajg,abb,11,4,2021.11.26,63,9.33,65.9
bjg,abb,11,4,2021.11.26,64,10.73,67.46
cjg,abb,11,4,2021.11.26,65,10.12,66.16
djg,abb,11,4,2021.11.26,66,9.18,67.02
ejg,abb,11,4,2021.11.26,67,10.12,66.89
fjg,abb,11,4,2021.11.26,68,9.4,66.1
gjg,abb,11,4,2021.11.26,69,8.51,68.01
hjg,abb,11,4,2021.11.26,70,9.53,67.04
ijg,abb,11,4,2021.11.26,71,9.82,67.59
jjg,abb,11,4,2021.11.26,72,10.68,67.65
kjg,abb,11,4,2021.11.26,73,11.41,64.6
ljg,abb,11,4,2021.11.26,74,11.52,68.37
mjg,abb,11,4,2021.11.26,75,9.31,67.98
njg,abb,11,4,2021.11.26,76,10.47,66.16
ojg,abb,11,4,2021.11.26,77,9.98,64.74
pjg,abb,11,4,2021.11.26,78,10.99,65.88
qjg,abb,11,4,2021.11.26,79,9.07,65.02
rjg,abb,11,4,2021.11.26,80,10.07,65.58
sjg,abb,11,4,2021.11.26,81,10.32,66.83
tjg,abb,11,4,2021.11.26,82,8.6,66.05
ujg,abb,11,4,2021.11.26,83,10.2,66.01
vjg,abb,11,4,2021.11.26,84,9.64,64.94
wjg,abb,11,4,2021.11.26,85,10.66,64.98
xjg,abb,11,4,2021.11.26,86,9.14,66.31
yjg,abb,11,4,2021.11.26,87,9.66,66.54
zjg,abb,11,4,2021.11.26,88,9.59,66.48
akg,abb,11,4,2021.11.26,89,9.49,66.43
bkg,abb,11,4,2021.11.26,90,9.31,67.61
ckg,abb,11,4,2021.11.26,91,9.99,66.48
dkg,abb,11,4,2021.11.26,92,10.73,64.65
ekg,abb,11,4,2021.11.26,93,9.86,68.59
fkg,abb,11,4,2021.11.26,94,10.82,66.45
gkg,abb,11,4,2021.11.26,95,10.77,67.62
hkg,abb,11,4,2021.11.26,96,10.38,69.23
ikg,abb,11,4,2021.11.26,97,10.81,67.52
jkg,abb,11,4,2021.11.26,98,10.36,67.19
kkg,abb,11,4,2021.11.26,99,11.4,68.26
lkg,abb,11,4,2021.11.26,100,10.83,67.15
wdb,bab,10,4,2021.10.22,1,10.82,53.92
xdb,bab,10,4,2021.10.22,2,10.43,59.81
ydb,bab,10,4,2021.10.22,3,9.27,58.75
zdb,bab,10,4,2021.10.22,4,10.57,60
aeb,bab,10,4,2021.10.22,5,10.69,59.14
beb,bab,10,4,2021.10.22,6,10.88,61.74
ceb,bab,10,4,2021.10.22,7,10.52,57.2
deb,bab,10,4,2021.10.22,8,9.56,60.2
eeb,bab,10,4,2021.10.22,9,9.32,57.33
feb,bab,10,4,2021.10.22,10,11.22,56.56
geb,bab,10,4,2021.10.22,11,9.89,55.81
heb,bab,10,4,2021.10.22,12,9.23,57.94
ieb,bab,10,4,2021.10.22,13,9.34,61.08
jeb,bab,10,4,2021.10.22,14,9.58,55.23
keb,bab,10,4,2021.10.22,15,9.13,59.48
leb,bab,10,4,2021.10.22,16,10.08,58.19
meb,bab,10,4,2021.10.22,17,10.12,59.5
neb,bab,10,4,2021.10.22,18,9.49,57.91
oeb,bab,10,4,2021.10.22,19,10.81,57.65
peb,bab,10,4,2021.10.22,20,10.98,56.28
qeb,bab,10,4,2021.10.22,21,10.2,60.76
reb,bab,10,4,2021.10.22,22,10.58,58.41
seb,bab,10,4,2021.10.22,23,10.42,61.03
teb,bab,10,4,2021.10.22,24,11,59.74
ueb,bab,10,4,2021.10.22,25,11.27,58.49
veb,bab,10,4,2021.10.22,26,10.68,60.05
web,bab,10,4,2021.10.22,27,10.82,56.98
xeb,bab,10,4,2021.10.22,28,10.64,58.74
yeb,bab,10,4,2021.10.22,29,10.6,57.99
zeb,bab,10,4,2021.10.22,30,11.73,56.8
afb,bab,10,4,2021.10.22,31,11.88,58.88
bfb,bab,10,4,2021.10.22,32,10.22,58.18
cfb,bab,10,4,2021.10.22,33,10.19,60.32
dfb,bab,10,4,2021.10.22,34,9.7,59.61
efb,bab,10,4,2021.10.22,35,10.01,61.5
ffb,bab,10,4,2021.10.22,36,10.43,58.39
gfb,bab,10,4,2021.10.22,37,8.42,55.92
hfb,bab,10,4,2021.10.22,38,9.44,62.02
ifb,bab,10,4,2021.10.22,39,9.94,62.35
jfb,bab,10,4,2021.10.22,40,9.27,55.39
kfb,bab,10,4,2021.10.22,41,8.94,58.91
lfb,bab,10,4,2021.10.22,42,10.23,54.23
mfb,bab,10,4,2021.10.22,43,10.28,57.5
nfb,bab,10,4,2021.10.22,44,9.42,61.63
ofb,bab,10,4,2021.10.22,45,11.23,57.54
pfb,bab,10,4,2021.10.22,46,10.4,61.77
qfb,bab,10,4,2021.10.22,47,10.39,56.01
rfb,bab,10,4,2021.10.22,48,10.21,59.4
sfb,bab,10,4,2021.10.22,49,10.57,63.16
tfb,bab,10,4,2021.10.22,50,10.3,56.24
ufb,bab,10,4,2021.10.22,51,9.94,57.3
vfb,bab,10,4,2021.10.22,52,10.56,58.05
wfb,bab,10,4,2021.10.22,53,9.86,57.4
xfb,bab,10,4,2021.10.22,54,10.34,59.81
yfb,bab,10,4,2021.10.22,55,11.31,56.91
zfb,bab,10,4,2021.10.22,56,10.39,59.93
agb,bab,10,4,2021.10.22,57,9.38,56.87
bgb,bab,10,4,2021.10.22,58,9.67,55.35
cgb,bab,10,4,2021.10.22,59,11.09,59
dgb,bab,10,4,2021.10.22,60,10.52,59.47
egb,bab,10,4,2021.10.22,61,10.89,61.1
fgb,bab,10,4,2021.10.22,62,11,59.11
ggb,bab,10,4,2021.10.22,63,12.82,55.76
hgb,bab,10,4,2021.10.22,64,13.02,59.96
igb,bab,10,4,2021.10.22,65,11.59,60.15
jgb,bab,10,4,2021.10.22,66,11.94,55.85
kgb,bab,10,4,2021.10.22,67,11.08,58.63
lgb,bab,10,4,2021.10.22,68,10.68,58.26
mgb,bab,10,4,2021.10.22,69,11.66,56.8
ngb,bab,10,4,2021.10.22,70,11.28,56.55
ogb,bab,10,4,2021.10.22,71,11.09,58.72
pgb,bab,10,4,2021.10.22,72,9.03,58.42
qgb,bab,10,4,2021.10.22,73,10.73,60.24
rgb,bab,10,4,2021.10.22,74,12.18,58.76
sgb,bab,10,4,2021.10.22,75,12.2,58.16
tgb,bab,10,4,2021.10.22,76,11.03,54.9
ugb,bab,10,4,2021.10.22,77,10.88,58.07
vgb,bab,10,4,2021.10.22,78,10.09,61.91
wgb,bab,10,4,2021.10.22,79,10.41,57.25
xgb,bab,10,4,2021.10.22,80,10.62,59.22
ygb,bab,10,4,2021.10.22,81,11.48,59.99
zgb,bab,10,4,2021.10.22,82,11.12,59.87
ahb,bab,10,4,2021.10.22,83,10.21,61.28
bhb,bab,10,4,2021.10.22,84,11.72,55.47
chb,bab,10,4,2021.10.22,85,12.66,56.62
dhb,bab,10,4,2021.10.22,86,10.91,61.28
ehb,bab,10,4,2021.10.22,87,11.16,58.21
fhb,bab,10,4,2021.10.22,88,10.68,58.82
ghb,bab,10,4,2021.10.22,89,10,55.74
hhb,bab,10,4,2021.10.22,90,10.76,58.68
ihb,bab,10,4,2021.10.22,91,10.43,55.89
jhb,bab,10,4,2021.10.22,92,11.1,60.49
khb,bab,10,4,2021.10.22,93,11.8,61.18
lhb,bab,10,4,2021.10.22,94,8.84,59.92
mhb,bab,10,4,2021.10.22,95,10.16,58.3
nhb,bab,10,4,2021.10.22,96,10.17,56.89
ohb,bab,10,4,2021.10.22,97,10.28,60.46
phb,bab,10,4,2021.10.22,98,9.1,57.05
qhb,bab,10,4,2021.10.22,99,10.5,61.93
rhb,bab,10,4,2021.10.22,100,9.19,58.85
olb,bab,11,1,2021.11.4,1,10.71,59.56
plb,bab,11,1,2021.11.4,2,10.62,57.85
qlb,bab,11,1,2021.11.4,3,9.82,61.98
rlb,bab,11,1,2021.11.4,4,10.68,59.49
slb,bab,11,1,2021.11.4,5,10.82,59.45
tlb,bab,11,1,2021.11.4,6,11.88,58.59
ulb,bab,11,1,2021.11.4,7,11,57
vlb,bab,11,1,2021.11.4,8,10.22,60.69
wlb,bab,11,1,2021.11.4,9,10.26,57.71
xlb,bab,11,1,2021.11.4,10,11.13,59.72
ylb,bab,11,1,2021.11.4,11,10.37,59.59
zlb,bab,11,1,2021.11.4,12,9.88,58.92
amb,bab,11,1,2021.11.4,13,9.61,60.11
