position_id,citrus_id,farm_id,position,brix,size,researched_month,researched_week,researched_at,tag_no
461,154,bab,middle,10.53,56.25,10,4,2021-10-22,54
462,154,bab,low,10.17,60.97,10,4,2021-10-22,54
463,155,bab,high,11,55.05,10,4,2021-10-22,55
464,155,bab,middle,11.67,61.89,10,4,2021-10-22,55
465,155,bab,low,11.27,53.78,10,4,2021-10-22,55
466,156,bab,high,10.6,59.79,10,4,2021-10-22,56
467,156,bab,middle,10.77,61.45,10,4,2021-10-22,56
468,156,bab,low,9.8,58.55,10,4,2021-10-22,56
469,157,bab,high,8.83,59.56,10,4,2021-10-22,57
470,157,bab,middle,10.2,53.78,10,4,2021-10-22,57
471,157,bab,low,9.1,57.27,10,4,2021-10-22,57
472,158,bab,high,9.1,55.48,10,4,2021-10-22,58
473,158,bab,middle,9.7,55.16,10,4,2021-10-22,58
474,158,bab,low,10.2,55.4,10,4,2021-10-22,58
475,159,bab,high,11.13,62.71,10,4,2021-10-22,59
476,159,bab,middle,11.27,56.69,10,4,2021-10-22,59
477,159,bab,low,10.87,57.6,10,4,2021-10-22,59
478,160,bab,high,10.73,54.25,10,4,2021-10-22,60
479,160,bab,middle,10.33,62.89,10,4,2021-10-22,60
480,160,bab,low,10.5,61.27,10,4,2021-10-22,60
481,161,bab,high,10.97,62.33,10,4,2021-10-22,61
482,161,bab,middle,10.67,63.68,10,4,2021-10-22,61
483,161,bab,low,11.03,57.28,10,4,2021-10-22,61
484,162,bab,high,10.97,55.01,10,4,2021-10-22,62
485,162,bab,middle,11.03,58.07,10,4,2021-10-22,62
486,162,bab,low,11,64.26,10,4,2021-10-22,62
487,163,bab,high,12.5,59.88,10,4,2021-10-22,63
488,163,bab,middle,13,52.83,10,4,2021-10-22,63
489,163,bab,low,12.97,54.58,10,4,2021-10-22,63
490,164,bab,high,12.9,53.4,10,4,2021-10-22,64
491,164,bab,middle,12.77,64.28,10,4,2021-10-22,64
492,164,bab,low,13.4,62.19,10,4,2021-10-22,64
493,165,bab,high,11.4,59.74,10,4,2021-10-22,65
494,165,bab,middle,11.57,58.8,10,4,2021-10-22,65
495,165,bab,low,11.8,61.9,10,4,2021-10-22,65
496,166,bab,high,11.23,53.54,10,4,2021-10-22,66
497,166,bab,middle,12.63,56.33,10,4,2021-10-22,66
498,166,bab,low,11.97,57.69,10,4,2021-10-22,66
499,167,bab,high,11.1,56.58,10,4,2021-10-22,67
500,167,bab,middle,11.2,63.55,10,4,2021-10-22,67
501,167,bab,low,10.93,55.77,10,4,2021-10-22,67
502,168,bab,high,10.87,63.28,10,4,2021-10-22,68
503,168,bab,middle,11.27,54.68,10,4,2021-10-22,68
504,168,bab,low,9.9,56.82,10,4,2021-10-22,68
505,169,bab,high,11.93,53.79,10,4,2021-10-22,69
506,169,bab,middle,12.1,56.25,10,4,2021-10-22,69
507,169,bab,low,10.93,60.37,10,4,2021-10-22,69
508,170,bab,high,11.07,53.06,10,4,2021-10-22,70
509,170,bab,middle,11.53,63.71,10,4,2021-10-22,70
510,170,bab,low,11.23,52.88,10,4,2021-10-22,70
511,171,bab,high,11.23,64.55,10,4,2021-10-22,71
512,171,bab,middle,10.93,55.16,10,4,2021-10-22,71
513,171,bab,low,11.1,56.46,10,4,2021-10-22,71
514,172,bab,high,8.5,52.95,10,4,2021-10-22,72
515,172,bab,middle,9.3,60.21,10,4,2021-10-22,72
516,172,bab,low,9.3,62.1,10,4,2021-10-22,72
517,173,bab,high,10.67,53.94,10,4,2021-10-22,73
518,173,bab,middle,10.97,63.14,10,4,2021-10-22,73
519,173,bab,low,10.57,63.63,10,4,2021-10-22,73
520,174,bab,high,12.23,61.97,10,4,2021-10-22,74
521,174,bab,middle,12.33,60.53,10,4,2021-10-22,74
522,174,bab,low,11.97,53.79,10,4,2021-10-22,74
523,175,bab,high,12.47,54.59,10,4,2021-10-22,75
524,175,bab,middle,11.67,61.16,10,4,2021-10-22,75
525,175,bab,low,12.47,58.73,10,4,2021-10-22,75
526,176,bab,high,10.8,55.11,10,4,2021-10-22,76
527,176,bab,middle,11.03,53.65,10,4,2021-10-22,76
528,176,bab,low,11.27,55.93,10,4,2021-10-22,76
529,177,bab,high,10.57,54.34,10,4,2021-10-22,77
530,177,bab,middle,11.03,58.13,10,4,2021-10-22,77
531,177,bab,low,11.03,61.74,10,4,2021-10-22,77
532,178,bab,high,10.6,61.5,10,4,2021-10-22,78
533,178,bab,middle,10.13,63.71,10,4,2021-10-22,78
534,178,bab,low,9.53,60.52,10,4,2021-10-22,78
535,179,bab,high,11.17,58.26,10,4,2021-10-22,79
536,179,bab,middle,9.9,59.69,10,4,2021-10-22,79
537,179,bab,low,10.17,53.8,10,4,2021-10-22,79
538,180,bab,high,10.73,61.23,10,4,2021-10-22,80
539,180,bab,middle,10.47,55.19,10,4,2021-10-22,80
540,180,bab,low,10.67,61.25,10,4,2021-10-22,80
541,181,bab,high,11.7,54.32,10,4,2021-10-22,81
542,181,bab,middle,11.37,62.42,10,4,2021-10-22,81
543,181,bab,low,11.37,63.23,10,4,2021-10-22,81
544,182,bab,high,11.03,52.9,10,4,2021-10-22,82
545,182,bab,middle,11.17,64.39,10,4,2021-10-22,82
546,182,bab,low,11.17,62.33,10,4,2021-10-22,82
547,183,bab,high,9.87,63.71,10,4,2021-10-22,83
548,183,bab,middle,10.67,64.51,10,4,2021-10-22,83
549,183,bab,low,10.1,55.63,10,4,2021-10-22,83
550,184,bab,high,11.53,56.08,10,4,2021-10-22,84
551,184,bab,middle,11.77,55.98,10,4,2021-10-22,84
552,184,bab,low,11.87,54.35,10,4,2021-10-22,84
553,185,bab,high,12.73,53.46,10,4,2021-10-22,85
554,185,bab,middle,12.5,57.79,10,4,2021-10-22,85
555,185,bab,low,12.73,58.6,10,4,2021-10-22,85
556,186,bab,high,10.83,63.23,10,4,2021-10-22,86
557,186,bab,middle,10.9,57.62,10,4,2021-10-22,86
558,186,bab,low,11,62.98,10,4,2021-10-22,86
559,187,bab,high,11.47,54.44,10,4,2021-10-22,87
560,187,bab,middle,10.43,61.55,10,4,2021-10-22,87
561,187,bab,low,11.57,58.64,10,4,2021-10-22,87
562,188,bab,high,9.9,61.86,10,4,2021-10-22,88
563,188,bab,middle,11.27,55.1,10,4,2021-10-22,88
564,188,bab,low,10.87,59.49,10,4,2021-10-22,88
565,189,bab,high,10.23,55.58,10,4,2021-10-22,89
566,189,bab,middle,9.67,56.08,10,4,2021-10-22,89
567,189,bab,low,10.1,55.57,10,4,2021-10-22,89
568,190,bab,high,11.57,62.37,10,4,2021-10-22,90
569,190,bab,middle,10.03,58.17,10,4,2021-10-22,90
570,190,bab,low,10.67,55.5,10,4,2021-10-22,90
571,191,bab,high,10.5,54.6,10,4,2021-10-22,91
572,191,bab,middle,10.5,55.57,10,4,2021-10-22,91
573,191,bab,low,10.3,57.5,10,4,2021-10-22,91
574,192,bab,high,10.87,54.43,10,4,2021-10-22,92
575,192,bab,middle,11.57,62.71,10,4,2021-10-22,92
576,192,bab,low,10.87,64.32,10,4,2021-10-22,92
577,193,bab,high,11.67,58.36,10,4,2021-10-22,93
578,193,bab,middle,11.83,64.3,10,4,2021-10-22,93
579,193,bab,low,11.9,60.87,10,4,2021-10-22,93
580,194,bab,high,8.6,59.7,10,4,2021-10-22,94
581,194,bab,middle,9.1,63.11,10,4,2021-10-22,94
582,194,bab,low,8.83,56.96,10,4,2021-10-22,94
583,195,bab,high,10.3,57.5,10,4,2021-10-22,95
584,195,bab,middle,10.53,56.37,10,4,2021-10-22,95
585,195,bab,low,9.63,61.02,10,4,2021-10-22,95
586,196,bab,high,10.17,59.11,10,4,2021-10-22,96
587,196,bab,middle,10.5,56.95,10,4,2021-10-22,96
588,196,bab,low,9.83,54.6,10,4,2021-10-22,96
589,197,bab,high,9.8,59.55,10,4,2021-10-22,97
590,197,bab,middle,10.3,62.58,10,4,2021-10-22,97
591,197,bab,low,10.73,59.26,10,4,2021-10-22,97
592,198,bab,high,9.6,53.33,10,4,2021-10-22,98
593,198,bab,middle,8.63,58.9,10,4,2021-10-22,98
594,198,bab,low,9.07,58.91,10,4,2021-10-22,98
595,199,bab,high,10.37,63.49,10,4,2021-10-22,99
596,199,bab,middle,10.63,62.94,10,4,2021-10-22,99
597,199,bab,low,10.5,59.35,10,4,2021-10-22,99
598,200,bab,high,9.33,55.09,10,4,2021-10-22,100
599,200,bab,middle,9.17,61.74,10,4,2021-10-22,100
600,200,bab,low,9.07,59.73,10,4,2021-10-22,100
601,201,bab,high,10.27,64.42,10,5,2021-10-28,1
602,201,bab,middle,10.93,52.8,10,5,2021-10-28,1
603,201,bab,low,10.77,77.34,10,5,2021-10-28,1
604,202,bab,high,11.13,67.75,10,5,2021-10-28,2
605,202,bab,middle,10.33,58.69,10,5,2021-10-28,2
606,202,bab,low,10.37,61.42,10,5,2021-10-28,2
607,203,bab,high,10.23,64.48,10,5,2021-10-28,3
608,203,bab,middle,9.2,56.89,10,5,2021-10-28,3
609,203,bab,low,9.8,71.22,10,5,2021-10-28,3
610,204,bab,high,10.37,77.37,10,5,2021-10-28,4
611,204,bab,middle,11.23,72.13,10,5,2021-10-28,4
612,204,bab,low,10.8,53.69,10,5,2021-10-28,4
613,205,bab,high,10.6,75.29,10,5,2021-10-28,5
614,205,bab,middle,10.77,55.18,10,5,2021-10-28,5
615,205,bab,low,11.2,60.34,10,5,2021-10-28,5
616,206,bab,high,11.87,72.6,10,5,2021-10-28,6
617,206,bab,middle,12.23,74.18,10,5,2021-10-28,6
618,206,bab,low,11.1,76.14,10,5,2021-10-28,6
619,207,bab,high,11.2,74.94,10,5,2021-10-28,7
620,207,bab,middle,11,65.21,10,5,2021-10-28,7
621,207,bab,low,10.47,68.11,10,5,2021-10-28,7
622,208,bab,high,10.07,53.17,10,5,2021-10-28,8
623,208,bab,middle,10.33,71.38,10,5,2021-10-28,8
624,208,bab,low,10.1,54.43,10,5,2021-10-28,8
625,209,bab,high,10.37,65.12,10,5,2021-10-28,9
626,209,bab,middle,10.27,66.66,10,5,2021-10-28,9
627,209,bab,low,9.9,70.93,10,5,2021-10-28,9
628,210,bab,high,11.13,62.61,10,5,2021-10-28,10
629,210,bab,middle,11.2,57.78,10,5,2021-10-28,10
630,210,bab,low,10.9,76.16,10,5,2021-10-28,10
631,211,bab,high,10.87,60.54,10,5,2021-10-28,11
632,211,bab,middle,10.57,71.9,10,5,2021-10-28,11
633,211,bab,low,9.4,77.62,10,5,2021-10-28,11
634,212,bab,high,9.57,76.59,10,5,2021-10-28,12
635,212,bab,middle,9.9,56.93,10,5,2021-10-28,12
636,212,bab,low,9.4,76.23,10,5,2021-10-28,12
637,213,bab,high,9.2,68.1,10,5,2021-10-28,13
638,213,bab,middle,9.5,76.66,10,5,2021-10-28,13
639,213,bab,low,9.13,75.04,10,5,2021-10-28,13
640,214,bab,high,9.97,77.76,10,5,2021-10-28,14
641,214,bab,middle,9.7,73.11,10,5,2021-10-28,14
642,214,bab,low,9.63,64.86,10,5,2021-10-28,14
643,215,bab,high,9.87,74.2,10,5,2021-10-28,15
644,215,bab,middle,10.23,54.15,10,5,2021-10-28,15
645,215,bab,low,9.3,66.61,10,5,2021-10-28,15
646,216,bab,high,10.17,72.87,10,5,2021-10-28,16
647,216,bab,middle,10.5,55.64,10,5,2021-10-28,16
648,216,bab,low,9.9,72.6,10,5,2021-10-28,16
649,217,bab,high,10.77,68.42,10,5,2021-10-28,17
650,217,bab,middle,10.37,67.51,10,5,2021-10-28,17
651,217,bab,low,10.6,69.71,10,5,2021-10-28,17
652,218,bab,high,10.37,60.74,10,5,2021-10-28,18
653,218,bab,middle,9.37,57.23,10,5,2021-10-28,18
654,218,bab,low,9.87,69.86,10,5,2021-10-28,18
655,219,bab,high,11.03,58.55,10,5,2021-10-28,19
656,219,bab,middle,10.4,63.75,10,5,2021-10-28,19
657,219,bab,low,10.4,75.68,10,5,2021-10-28,19
658,220,bab,high,11.17,69.56,10,5,2021-10-28,20
659,220,bab,middle,10.8,62.15,10,5,2021-10-28,20
660,220,bab,low,10.5,76.68,10,5,2021-10-28,20
661,221,bab,high,10.3,73.7,10,5,2021-10-28,21
662,221,bab,middle,10.13,71.05,10,5,2021-10-28,21
663,221,bab,low,10.53,74.54,10,5,2021-10-28,21
664,222,bab,high,11.4,68.75,10,5,2021-10-28,22
665,222,bab,middle,10.97,74.5,10,5,2021-10-28,22
666,222,bab,low,11.03,74.93,10,5,2021-10-28,22
667,223,bab,high,10.47,61.22,10,5,2021-10-28,23
668,223,bab,middle,11.1,54.74,10,5,2021-10-28,23
669,223,bab,low,10.47,68.62,10,5,2021-10-28,23
670,224,bab,high,10.53,75.64,10,5,2021-10-28,24
671,224,bab,middle,11.1,59.79,10,5,2021-10-28,24
672,224,bab,low,10.23,78.1,10,5,2021-10-28,24
673,225,bab,high,10.13,60.59,10,5,2021-10-28,25
674,225,bab,middle,11.4,68.22,10,5,2021-10-28,25
675,225,bab,low,11.23,67.18,10,5,2021-10-28,25
676,226,bab,high,10.73,77.48,10,5,2021-10-28,26
677,226,bab,middle,10.43,73.01,10,5,2021-10-28,26
678,226,bab,low,10.77,65.35,10,5,2021-10-28,26
679,227,bab,high,10.53,71.05,10,5,2021-10-28,27
680,227,bab,middle,11.1,57.99,10,5,2021-10-28,27
681,227,bab,low,11.17,71.08,10,5,2021-10-28,27
682,228,bab,high,10.37,64.61,10,5,2021-10-28,28
683,228,bab,middle,10.17,75.93,10,5,2021-10-28,28
684,228,bab,low,10.87,60.6,10,5,2021-10-28,28
685,229,bab,high,10.63,60.29,10,5,2021-10-28,29
686,229,bab,middle,10.67,70.26,10,5,2021-10-28,29
687,229,bab,low,11,65.34,10,5,2021-10-28,29
688,230,bab,high,11.93,68.14,10,5,2021-10-28,30
689,230,bab,middle,11.43,64.16,10,5,2021-10-28,30
690,230,bab,low,11.53,72.13,10,5,2021-10-28,30
691,231,bab,high,13.07,63.09,10,5,2021-10-28,31
692,231,bab,middle,12.63,70.7,10,5,2021-10-28,31
693,231,bab,low,12.67,70.06,10,5,2021-10-28,31
694,232,bab,high,10.83,65.57,10,5,2021-10-28,32
695,232,bab,middle,10.5,56.35,10,5,2021-10-28,32
696,232,bab,low,10.67,63.01,10,5,2021-10-28,32
697,233,bab,high,9.63,61.59,10,5,2021-10-28,33
698,233,bab,middle,10.13,55.61,10,5,2021-10-28,33
699,233,bab,low,10.73,66.74,10,5,2021-10-28,33
700,234,bab,high,10.57,76.75,10,5,2021-10-28,34
701,234,bab,middle,10.37,52.75,10,5,2021-10-28,34
702,234,bab,low,10.4,67.11,10,5,2021-10-28,34
703,235,bab,high,9.23,65.58,10,5,2021-10-28,35
704,235,bab,middle,9.83,57.1,10,5,2021-10-28,35
705,235,bab,low,11,74.35,10,5,2021-10-28,35
706,236,bab,high,11.17,77.02,10,5,2021-10-28,36
707,236,bab,middle,10.9,58.2,10,5,2021-10-28,36
708,236,bab,low,10.8,53.5,10,5,2021-10-28,36
709,237,bab,high,9.53,59.97,10,5,2021-10-28,37
710,237,bab,middle,9.63,68.28,10,5,2021-10-28,37
711,237,bab,low,9.2,77.6,10,5,2021-10-28,37
712,238,bab,high,9.67,72.22,10,5,2021-10-28,38
713,238,bab,middle,9.4,68.64,10,5,2021-10-28,38
714,238,bab,low,9.37,61.23,10,5,2021-10-28,38
715,239,bab,high,8.77,64.24,10,5,2021-10-28,39
716,239,bab,middle,9.17,72.18,10,5,2021-10-28,39
717,239,bab,low,8.6,72.14,10,5,2021-10-28,39
718,240,bab,high,9.07,75.7,10,5,2021-10-28,40
719,240,bab,middle,9.5,58.21,10,5,2021-10-28,40
720,240,bab,low,8.83,77.66,10,5,2021-10-28,40
721,241,bab,high,8.7,71.7,10,5,2021-10-28,41
722,241,bab,middle,8.47,55.09,10,5,2021-10-28,41
723,241,bab,low,8.6,61.85,10,5,2021-10-28,41
724,242,bab,high,9.6,62.01,10,5,2021-10-28,42
725,242,bab,middle,9.8,54.26,10,5,2021-10-28,42
726,242,bab,low,9.77,73.59,10,5,2021-10-28,42
727,243,bab,high,12.3,76.96,10,5,2021-10-28,43
728,243,bab,middle,9.93,57.52,10,5,2021-10-28,43
729,243,bab,low,10.73,64.85,10,5,2021-10-28,43
730,244,bab,high,9.2,73.28,10,5,2021-10-28,44
731,244,bab,middle,10.43,72.3,10,5,2021-10-28,44
732,244,bab,low,10.53,62.38,10,5,2021-10-28,44
733,245,bab,high,10.8,68.26,10,5,2021-10-28,45
734,245,bab,middle,10.93,57.15,10,5,2021-10-28,45
735,245,bab,low,11.07,74.85,10,5,2021-10-28,45
736,246,bab,high,10.4,63.13,10,5,2021-10-28,46
737,246,bab,middle,10.47,77.23,10,5,2021-10-28,46
738,246,bab,low,10.43,76.29,10,5,2021-10-28,46
739,247,bab,high,10.7,65.52,10,5,2021-10-28,47
740,247,bab,middle,9.97,62.46,10,5,2021-10-28,47
741,247,bab,low,10.67,59.27,10,5,2021-10-28,47
742,248,bab,high,9.8,63.38,10,5,2021-10-28,48
743,248,bab,middle,10.5,54.39,10,5,2021-10-28,48
744,248,bab,low,10.6,55.04,10,5,2021-10-28,48
745,249,bab,high,10.77,53.98,10,5,2021-10-28,49
746,249,bab,middle,10.37,69.36,10,5,2021-10-28,49
747,249,bab,low,11.3,55,10,5,2021-10-28,49
748,250,bab,high,9.63,62.08,10,5,2021-10-28,50
749,250,bab,middle,9.53,54.44,10,5,2021-10-28,50
750,250,bab,low,10.43,58.54,10,5,2021-10-28,50
751,251,bab,high,10.33,56.21,10,5,2021-10-28,51
752,251,bab,middle,10.3,63.22,10,5,2021-10-28,51
753,251,bab,low,9.77,60.73,10,5,2021-10-28,51
754,252,bab,high,10.4,57.84,10,5,2021-10-28,52
755,252,bab,middle,11.03,52.92,10,5,2021-10-28,52
756,252,bab,low,10.7,71.12,10,5,2021-10-28,52
757,253,bab,high,10.3,68.67,10,5,2021-10-28,53
758,253,bab,middle,10.07,67.55,10,5,2021-10-28,53
759,253,bab,low,10.7,52.87,10,5,2021-10-28,53
760,254,bab,high,10.27,60.41,10,5,2021-10-28,54
761,254,bab,middle,10.33,71.51,10,5,2021-10-28,54
762,254,bab,low,10.9,57.36,10,5,2021-10-28,54
763,255,bab,high,12.63,64.7,10,5,2021-10-28,55
764,255,bab,middle,11.37,54.87,10,5,2021-10-28,55
765,255,bab,low,10.67,54.27,10,5,2021-10-28,55
766,256,bab,high,10.3,64.02,10,5,2021-10-28,56
767,256,bab,middle,9.73,72.05,10,5,2021-10-28,56
768,256,bab,low,10,64.83,10,5,2021-10-28,56
769,257,bab,high,9.7,53.17,10,5,2021-10-28,57
770,257,bab,middle,9.07,61.98,10,5,2021-10-28,57
771,257,bab,low,9.13,54.57,10,5,2021-10-28,57
772,258,bab,high,9.27,63.25,10,5,2021-10-28,58
773,258,bab,middle,9.3,59.81,10,5,2021-10-28,58
774,258,bab,low,10.97,61.79,10,5,2021-10-28,58
775,259,bab,high,10.63,63.42,10,5,2021-10-28,59
776,259,bab,middle,10.5,62.62,10,5,2021-10-28,59
777,259,bab,low,10.43,69.19,10,5,2021-10-28,59
778,260,bab,high,10.07,77.05,10,5,2021-10-28,60
779,260,bab,middle,11.03,62.47,10,5,2021-10-28,60
780,260,bab,low,10.6,65,10,5,2021-10-28,60
781,261,bab,high,10.33,72.63,10,5,2021-10-28,61
782,261,bab,middle,10.27,74.75,10,5,2021-10-28,61
783,261,bab,low,11.73,72.64,10,5,2021-10-28,61
784,262,bab,high,11.3,66.05,10,5,2021-10-28,62
785,262,bab,middle,11.37,64.24,10,5,2021-10-28,62
786,262,bab,low,11.67,52.92,10,5,2021-10-28,62
787,263,bab,high,13.07,52.69,10,5,2021-10-28,63
788,263,bab,middle,13.4,57.65,10,5,2021-10-28,63
789,263,bab,low,13.57,75.9,10,5,2021-10-28,63
790,264,bab,high,13.37,53.08,10,5,2021-10-28,64
791,264,bab,middle,13.37,55.75,10,5,2021-10-28,64
792,264,bab,low,12.17,59.84,10,5,2021-10-28,64
793,265,bab,high,11.37,60.38,10,5,2021-10-28,65
794,265,bab,middle,11.4,52.9,10,5,2021-10-28,65
795,265,bab,low,10.9,64.45,10,5,2021-10-28,65
796,266,bab,high,10.83,65.37,10,5,2021-10-28,66
797,266,bab,middle,11.93,71.32,10,5,2021-10-28,66
798,266,bab,low,10.87,75.19,10,5,2021-10-28,66
799,267,bab,high,11.33,58.4,10,5,2021-10-28,67
800,267,bab,middle,11.4,64.6,10,5,2021-10-28,67
801,267,bab,low,10.6,56.37,10,5,2021-10-28,67
802,268,bab,high,9.5,72.59,10,5,2021-10-28,68
803,268,bab,middle,10.23,72.95,10,5,2021-10-28,68
804,268,bab,low,10.7,66.49,10,5,2021-10-28,68
805,269,bab,high,11.27,64.18,10,5,2021-10-28,69
806,269,bab,middle,12.03,53.88,10,5,2021-10-28,69
807,269,bab,low,11.6,77.77,10,5,2021-10-28,69
808,270,bab,high,11.07,57.4,10,5,2021-10-28,70
809,270,bab,middle,10.6,54.89,10,5,2021-10-28,70
810,270,bab,low,10.63,72.78,10,5,2021-10-28,70
811,271,bab,high,10.73,72.83,10,5,2021-10-28,71
812,271,bab,middle,10.87,55.28,10,5,2021-10-28,71
813,271,bab,low,10.37,52.71,10,5,2021-10-28,71
814,272,bab,high,8.63,53.95,10,5,2021-10-28,72
815,272,bab,middle,10,74.47,10,5,2021-10-28,72
816,272,bab,low,9.3,64.55,10,5,2021-10-28,72
817,273,bab,high,10.73,74.78,10,5,2021-10-28,73
818,273,bab,middle,10.9,61.62,10,5,2021-10-28,73
819,273,bab,low,10.2,53.16,10,5,2021-10-28,73
820,274,bab,high,11.77,54.11,10,5,2021-10-28,74
821,274,bab,middle,12.1,58.2,10,5,2021-10-28,74
822,274,bab,low,11.8,55.56,10,5,2021-10-28,74
823,275,bab,high,12.03,61.58,10,5,2021-10-28,75
824,275,bab,middle,11.23,58.44,10,5,2021-10-28,75
825,275,bab,low,12.03,78,10,5,2021-10-28,75
826,276,bab,high,10.77,64.64,10,5,2021-10-28,76
827,276,bab,middle,10.87,68.2,10,5,2021-10-28,76
828,276,bab,low,10.9,69.08,10,5,2021-10-28,76
829,277,bab,high,11.1,70.34,10,5,2021-10-28,77
830,277,bab,middle,10.9,56.18,10,5,2021-10-28,77
831,277,bab,low,10.93,64.98,10,5,2021-10-28,77
832,278,bab,high,10.53,52.85,10,5,2021-10-28,78
833,278,bab,middle,8.83,63.83,10,5,2021-10-28,78
834,278,bab,low,10.07,68.16,10,5,2021-10-28,78
835,279,bab,high,10.63,72.36,10,5,2021-10-28,79
836,279,bab,middle,9.47,73.39,10,5,2021-10-28,79
837,279,bab,low,10.8,75.83,10,5,2021-10-28,79
838,280,bab,high,10.9,75.46,10,5,2021-10-28,80
839,280,bab,middle,11.27,53.87,10,5,2021-10-28,80
840,280,bab,low,10.33,75.34,10,5,2021-10-28,80
841,281,bab,high,10.93,70.39,10,5,2021-10-28,81
842,281,bab,middle,11.5,65.84,10,5,2021-10-28,81
843,281,bab,low,11.23,69.58,10,5,2021-10-28,81
844,282,bab,high,11.2,59.74,10,5,2021-10-28,82
845,282,bab,middle,11.17,70.12,10,5,2021-10-28,82
846,282,bab,low,11.23,71.9,10,5,2021-10-28,82
847,283,bab,high,10.5,54.41,10,5,2021-10-28,83
848,283,bab,middle,10.7,67.41,10,5,2021-10-28,83
849,283,bab,low,10.4,54.37,10,5,2021-10-28,83
850,284,bab,high,11.83,77.16,10,5,2021-10-28,84
851,284,bab,middle,11.87,60.59,10,5,2021-10-28,84
852,284,bab,low,12.5,55.18,10,5,2021-10-28,84
853,285,bab,high,12.33,68.7,10,5,2021-10-28,85
854,285,bab,middle,11.8,56.6,10,5,2021-10-28,85
855,285,bab,low,12.53,70.33,10,5,2021-10-28,85
856,286,bab,high,10.1,69.9,10,5,2021-10-28,86
857,286,bab,middle,10.9,76.27,10,5,2021-10-28,86
858,286,bab,low,11.2,65.58,10,5,2021-10-28,86
859,287,bab,high,10.77,73.77,10,5,2021-10-28,87
860,287,bab,middle,11.33,72.66,10,5,2021-10-28,87
861,287,bab,low,11.23,76.23,10,5,2021-10-28,87
862,288,bab,high,10.87,77,10,5,2021-10-28,88
863,288,bab,middle,10.9,77.31,10,5,2021-10-28,88
864,288,bab,low,10.67,62.71,10,5,2021-10-28,88
865,289,bab,high,9.67,66.11,10,5,2021-10-28,89
866,289,bab,middle,10.6,68.35,10,5,2021-10-28,89
867,289,bab,low,9.8,56.89,10,5,2021-10-28,89
868,290,bab,high,10.17,65.08,10,5,2021-10-28,90
869,290,bab,middle,9.83,53.56,10,5,2021-10-28,90
870,290,bab,low,10.03,75.57,10,5,2021-10-28,90
871,291,bab,high,10.37,56.71,10,5,2021-10-28,91
872,291,bab,middle,9.73,62.76,10,5,2021-10-28,91
873,291,bab,low,10.73,58.58,10,5,2021-10-28,91
874,292,bab,high,11.4,75.61,10,5,2021-10-28,92
875,292,bab,middle,11.33,59.52,10,5,2021-10-28,92
876,292,bab,low,11.43,57.99,10,5,2021-10-28,92
877,293,bab,high,11.33,62.19,10,5,2021-10-28,93
878,293,bab,middle,11.1,72.11,10,5,2021-10-28,93
879,293,bab,low,10.6,68.87,10,5,2021-10-28,93
880,294,bab,high,9.17,70.7,10,5,2021-10-28,94
881,294,bab,middle,8.7,55.63,10,5,2021-10-28,94
882,294,bab,low,8.67,74.66,10,5,2021-10-28,94
883,295,bab,high,9.67,62.87,10,5,2021-10-28,95
884,295,bab,middle,11.13,77.05,10,5,2021-10-28,95
885,295,bab,low,10.47,65.82,10,5,2021-10-28,95
886,296,bab,high,11,73.12,10,5,2021-10-28,96
887,296,bab,middle,10.33,58.91,10,5,2021-10-28,96
888,296,bab,low,10.93,72.52,10,5,2021-10-28,96
889,297,bab,high,9.57,62.45,10,5,2021-10-28,97
890,297,bab,middle,10.07,71.17,10,5,2021-10-28,97
891,297,bab,low,10.5,54.4,10,5,2021-10-28,97
892,298,bab,high,9.27,59.52,10,5,2021-10-28,98
893,298,bab,middle,9.8,75.24,10,5,2021-10-28,98
894,298,bab,low,9.13,65.78,10,5,2021-10-28,98
895,299,bab,high,9.83,65.82,10,5,2021-10-28,99
896,299,bab,middle,10.53,66.72,10,5,2021-10-28,99
897,299,bab,low,10.97,70.28,10,5,2021-10-28,99
898,300,bab,high,9.6,72.97,10,5,2021-10-28,100
899,300,bab,middle,9.7,75.49,10,5,2021-10-28,100
900,300,bab,low,9.17,59.15,10,5,2021-10-28,100
901,301,bab,high,10.3,58.62,11,1,2021-11-04,1
902,301,bab,middle,10.9,61.8,11,1,2021-11-04,1
903,301,bab,low,10.93,58.27,11,1,2021-11-04,1
904,302,bab,high,11.13,59.8,11,1,2021-11-04,2
905,302,bab,middle,10.4,56.75,11,1,2021-11-04,2
906,302,bab,low,10.33,56.99,11,1,2021-11-04,2
907,303,bab,high,10.23,63.63,11,1,2021-11-04,3
908,303,bab,middle,9.17,62.6,11,1,2021-11-04,3
909,303,bab,low,10.07,59.72,11,1,2021-11-04,3
910,304,bab,high,10.33,58.79,11,1,2021-11-04,4
911,304,bab,middle,11.1,58.34,11,1,2021-11-04,4
912,304,bab,low,10.6,61.33,11,1,2021-11-04,4
913,305,bab,high,10.7,59.64,11,1,2021-11-04,5
914,305,bab,middle,10.7,59.06,11,1,2021-11-04,5
915,305,bab,low,11.07,59.64,11,1,2021-11-04,5
916,306,bab,high,12.03,57.62,11,1,2021-11-04,6
917,306,bab,middle,12.43,56.74,11,1,2021-11-04,6
918,306,bab,low,11.17,61.4,11,1,2021-11-04,6
919,307,bab,high,11.33,59.67,11,1,2021-11-04,7
920,307,bab,middle,11.13,55.49,11,1,2021-11-04,7
921,307,bab,low,10.53,55.83,11,1,2021-11-04,7
